"","story_id","rf_2017","svm_2017","nnet_2017"
"1","55806feb421aa94f1148b650_1rifdimashq","1","1","1"
"2","5580dd43421aa94ef1085356_6;55802726421aa94edeabbe07_6;55801feb421aa94edeabbde1_6aleppo","1","1","1"
"3","5580dd43421aa94ef1085356_6;55802726421aa94edeabbe07_6;55801feb421aa94edeabbde1_6raqqah","1","1","0"
"4","55817ed7421aa94f564d95ce_0;5581618e421aa94f07838be1_2;5581862b421aa94f1148b987_3aleppo","1","1","1"
"5","55817ed7421aa94f564d95ce_0;5581618e421aa94f07838be1_2;5581862b421aa94f1148b987_3damascus","1","1","1"
"6","55817ed7421aa94f564d95ce_0;5581618e421aa94f07838be1_2;5581862b421aa94f1148b987_3quneitra","1","1","1"
"7","55817ed7421aa94f564d95ce_0;5581618e421aa94f07838be1_2;5581862b421aa94f1148b987_3rifdimashq","1","0","1"
"8","558bcc46421aa912f5ca70fc_6aleppo","0","0","0"
"9","558bcc46421aa912f5ca70fc_6damascus","0","0","0"
"10","558bcc46421aa912f5ca70fc_6daraa","1","1","1"
"11","558bcc46421aa912f5ca70fc_6hasakah","1","1","1"
"12","558bcc46421aa912f5ca70fc_6quneitra","0","0","0"
"13","558bcc46421aa912f5ca70fc_6raqqah","1","1","1"
"14","559e80bf421aa93dcb76a8bf_6damascus","0","0","0"
"15","559e80bf421aa93dcb76a8bf_6idlib","1","1","1"
"16","559e80bf421aa93dcb76a8bf_6raqqah","0","0","0"
"17","55b8c629421aa90a6fee3798_6damascus","0","0","0"
"18","55b8c629421aa90a6fee3798_6quneitra","1","1","1"
"19","55b91b61421aa96ecf85545f_6damascus","0","0","0"
"20","55b91b61421aa96ecf85545f_6quneitra","1","1","1"
"21","55da19bc421aa96dfa5424a1_4damascus","0","0","0"
"22","55da19bc421aa96dfa5424a1_4quneitra","1","1","0"
"23","55da19bc421aa96dfa5424a1_4rifdimashq","1","1","1"
"24","560e747e421aa97b35ad4ee6_1raqqah","1","1","1"
"25","561646bb421aa97af005d869_5aleppo","0","0","0"
"26","561646bb421aa97af005d869_5hama","1","1","1"
"27","561646bb421aa97af005d869_5idlib","1","1","1"
"28","561646bb421aa97af005d869_5latakia","0","0","0"
"29","56161386421aa97afef2df5c_4hama","1","1","1"
"30","56161386421aa97afef2df5c_4idlib","1","1","1"
"31","56211841421aa972710ac7cd_3;5621195e421aa97291f8ad6a_0;5621672b421aa9724a6624f2_6;56211672421aa972418acdcd_0;56211961421aa972265a84e8_0;56211af1421aa97278634704_3aleppo","1","1","1"
"32","56226cab421aa97278634b72_3aleppo","1","1","1"
"33","562223f3421aa97291f8b151_2aleppo","1","1","1"
"34","5627d3e7421aa91d7c23b91d_6damascus","1","1","0"
"35","563a2d32421aa923ae43fe22_1aleppo","1","1","1"
"36","563a2d32421aa923ae43fe22_1damascus","0","0","0"
