"","story_id","rf_2016","svm_2016","nnet_2016"
"1","5578a726421aa910eb36146c_0damascus","0.413","0.487744019241641","0.485789518791055"
"2","557b22fc421aa96777739cf2_1aleppo","0.133","0.0741703335242059","0.0786526975562688"
"3","557b22fc421aa96777739cf2_1damascus","0.34","0.0906582645837682","0.0795003429630073"
"4","557b22fc421aa96777739cf2_1idlib","0.768","0.838565971143698","0.940370360017484"
"5","557c3146421aa94cd5c6f6dd_1rifdimashq","1","0.959407664000984","0.986290794666266"
"6","557fcf9f421aa94f1da64b78_3rifdimashq","0.459","0.865504961592368","0.806479850848529"
"7","55991029421aa92762602b7b_6damascus","0.505","0.794953859866548","0.645593877163685"
"8","55991029421aa92762602b7b_6raqqah","0.536","0.167715661321531","0.350877086452042"
"9","55991029421aa92762602b7b_6rifdimashq","0.477","0.5","0.315508221034316"
"10","55a02235421aa9097a5d06f1_3aleppo","0.891","0.93428311047028","0.806935291697486"
"11","55a02235421aa9097a5d06f1_3damascus","0.408","0.183573625712789","0.378861294342726"
"12","55a02235421aa9097a5d06f1_3daraa","0.624","0.488344931053778","0.393402349281497"
"13","55a02235421aa9097a5d06f1_3idlib","0.522","0.616499232920631","0.38692421614174"
"14","55a02235421aa9097a5d06f1_3rifdimashq","0.879","0.90295534992461","0.923512223707269"
"15","55a02235421aa9097a5d06f1_3suwayda","0.237","0.138058799877769","0.162757391454135"
"16","55a79c3b421aa909ce71ee65_4aleppo","0.84","0.900287539863187","0.932937979375626"
"17","55a79c3b421aa909ce71ee65_4idlib","0.868","0.691797081975868","0.758392946826232"
"18","55a79c3b421aa909ce71ee65_4rifdimashq","0.258","0.16043377046156","0.334080754536166"
"19","55d427be421aa95c5649d574_0aleppo","0.324","0.150088971739333","0.240541716232797"
"20","55d427be421aa95c5649d574_0damascus","0.535","0.474882987612788","0.254105811198595"
"21","55d427be421aa95c5649d574_0idlib","0.646","0.704843601958158","0.430521133506036"
"22","55d427be421aa95c5649d574_0latakia","0.403","0.344373230904059","0.484743547398815"
"23","55ddde7d421aa95dd96a94da_1damascus","0.036","0.128900291176427","0.177228452323082"
"24","55ddde7d421aa95dd96a94da_1hama","0.325","0.236822891572779","0.146840888968677"
"25","55ddde7d421aa95dd96a94da_1idlib","0.255","0.210961167008578","0.1070528259675"
"26","55ddde7d421aa95dd96a94da_1latakia","0.956","0.908519991240835","0.828243261389881"
"27","560046a3421aa94ca454e390_6aleppo","0.739","0.884775567853267","0.603350683535295"
"28","560046a3421aa94ca454e390_6damascus","0.451","0.41852653938372","0.592922821579166"
"29","560046a3421aa94ca454e390_6latakia","0.5","0.396513609312178","0.13718887043737"
"30","560a7e5d421aa97afef2b303_0aleppo","0.828","0.93192463039183","0.583885116864823"
