"","story_id","rf_2019","svm_2019","nnet_2019"
"1","5575baf5421aa91c7c502207_1idlib","0.998","0.857260322454496","0.999266466040965"
"2","5578a726421aa910eb36146c_0damascus","0.324","0.409277978719031","0.0501626927083492"
"3","55806feb421aa94f1148b650_1rifdimashq","0.998","0.957603201945878","0.999578165521501"
"4","55817ed7421aa94f564d95ce_0;5581618e421aa94f07838be1_2;5581862b421aa94f1148b987_3aleppo","0.891","0.8274474427334","0.996501405417787"
"5","55817ed7421aa94f564d95ce_0;5581618e421aa94f07838be1_2;5581862b421aa94f1148b987_3damascus","0.788","0.823573418945228","0.802564939244092"
"6","55817ed7421aa94f564d95ce_0;5581618e421aa94f07838be1_2;5581862b421aa94f1148b987_3quneitra","0.853","0.915233728876522","0.910144172796433"
"7","55817ed7421aa94f564d95ce_0;5581618e421aa94f07838be1_2;5581862b421aa94f1148b987_3rifdimashq","0.515","0.588874471060861","0.691166313936425"
"8","55896823421aa9750300a2f2_4aleppo","0.907","0.924572886107999","0.784257591244159"
"9","55896823421aa9750300a2f2_4hasakah","0.103","0.100045382801473","0.0594105774108646"
"10","55896823421aa9750300a2f2_4idlib","0.592","0.832276709762154","0.967144989296432"
"11","55896823421aa9750300a2f2_4raqqah","0.498","0.118776010484831","0.0447225607394711"
"12","558bcc46421aa912f5ca70fc_6aleppo","0.054","0.101847331416181","0.10478172262308"
"13","558bcc46421aa912f5ca70fc_6damascus","0.529","0.159066453580885","0.0708861522439662"
"14","558bcc46421aa912f5ca70fc_6daraa","0.92","0.930585693394018","0.967587793021327"
"15","558bcc46421aa912f5ca70fc_6hasakah","0.708","0.587281377573369","0.777252053186493"
"16","558bcc46421aa912f5ca70fc_6quneitra","0.034","0.0842219987345826","0.0659367941275164"
"17","558bcc46421aa912f5ca70fc_6raqqah","0.706","0.413559376424756","0.522949483464606"
"18","55a0f079421aa9098d117862_1aleppo","0.968","0.976302002306034","0.988667241757014"
"19","55a79c3b421aa909ce71ee65_4aleppo","0.969","0.919514572753813","0.99491438618149"
"20","55a79c3b421aa909ce71ee65_4idlib","0.845","0.756196865047978","0.858145589516569"
"21","55a79c3b421aa909ce71ee65_4rifdimashq","0.309","0.138526974020243","0.287216085693242"
"22","55b91b61421aa96ecf85545f_6damascus","0.44","0.124232912193557","0.0106141907386077"
"23","55b91b61421aa96ecf85545f_6quneitra","0.687","0.829636758064912","0.350749077205865"
"24","55c1e6e4421aa90cde1ed550_0rifdimashq","0.863","0.928683372348443","0.912762850287667"
"25","560046a3421aa94ca454e390_6aleppo","0.755","0.829148046780381","0.11433087851584"
"26","560046a3421aa94ca454e390_6damascus","0.307","0.209786743268252","0.0192390523955927"
"27","560046a3421aa94ca454e390_6latakia","0.521","0.543567746116164","0.237476431838738"
"28","561238e8421aa97b242437b9_4;56124780421aa97ab98a71ab_4idlib","0.895","0.938163175006822","0.893974199422354"
"29","561238e8421aa97b242437b9_4;56124780421aa97ab98a71ab_4latakia","0.275","0.152730462893781","0.218591610905674"
"30","5616bc0c421aa97afef2e2b0_0damascus","0.326","0.361793947945553","0.650668579833629"
"31","5616bc0c421aa97afef2e2b0_0hama","0.868","0.886576620450021","0.970701860526609"
"32","5616bc0c421aa97afef2e2b0_0rifdimashq","0.849","0.896284290103295","0.994952728231852"
"33","56161386421aa97afef2df5c_4hama","0.968","0.948058112272513","0.993384571862761"
"34","56161386421aa97afef2df5c_4idlib","0.651","0.848044811615617","0.882062862092241"
"35","56189e5d421aa97adc286907_5damascus","0.427","0.541874200000854","0.179072631215755"
"36","5618a5bc421aa97adc28691f_3aleppo","0.966","0.961781589664358","0.9883525292905"
"37","561f63f4421aa97adc293bd8_4aleppo","0.808","0.947886592138992","0.849854254851148"
"38","561f63f4421aa97adc293bd8_4hama","0.601","0.651084705393103","0.567146942333923"
"39","561f63f4421aa97adc293bd8_4homs","0.508","0.46802416954269","0.893564632085891"
"40","56226cab421aa97278634b72_3aleppo","0.925","0.915512409451857","0.817259975737774"
"41","56251fa4421aa9723c50372e_0aleppo","0.928","0.90152108312316","0.989503700721853"
"42","56251fa4421aa9723c50372e_0damascus","0.13","0.115791201093316","0.112646740706"
"43","56251fa4421aa9723c50372e_0hama","0.165","0.142623128610877","0.171788960384619"
"44","56251fa4421aa9723c50372e_0idlib","0.252","0.201931780221638","0.119124181878792"
"45","56251fa4421aa9723c50372e_0latakia","0.09","0.113597673965024","0.217928734692109"
"46","5627d3e7421aa91d7c23b91d_6damascus","0.445","0.568916615681449","0.777738085842421"
"47","5636f566421aa97c060b1510_4damascus","0.991","0.976972625477809","0.999294121952181"
"48","5636f566421aa97c060b1510_4rifdimashq","0.651","0.89815155224164","0.787471900833346"
"49","5677e679421aa97a7507e3c7_3damascus","0.877","0.77512004717009","0.729430300832625"
"50","5677e679421aa97a7507e3c7_3quneitra","0.5","0.6387766575619","0.707211613572455"
"51","567d9520421aa910f291b1c5_3damascus","0.996","0.963749201742158","0.996997671490383"
"52","567eecac421aa909d026a7bf_2damascus","0.772","0.875639957789138","0.839527698382012"
"53","567eaad9421aa974cab824b3_0aleppo","0.234","0.28213760683695","0.579493559470401"
"54","567eaad9421aa974cab824b3_0damascus","0.736","0.850025747681844","0.490762539682347"
"55","567eaad9421aa974cab824b3_0latakia","0.654","0.771878382992767","0.820876537043613"
"56","567eaad9421aa974cab824b3_0rifdimashq","0.65","0.5","0.853768063605105"
"57","5697a632421aa97864402744_6damascus","0.357","0.351842681789578","0.218630263205058"
"58","5697a632421aa97864402744_6deirezzor","0.296","0.124735189045858","0.146774241360341"
"59","5697a632421aa97864402744_6idlib","0.276","0.106818377764896","0.114270241221259"
"60","5697a632421aa97864402744_6rifdimashq","0.975","0.873878053947432","0.941978133623194"
"61","56a4a591421aa931a9fdf885_0;56a4b412421aa9316e6a8085_0latakia","0.436","0.60676586041412","0.910179862156866"
"62","56adf84f421aa911062231c1_4damascus","0.984","0.956062338970641","0.963326479414197"
"63","56b9dfac421aa96f3c39e20c_0aleppo","0.993","0.916657036858231","0.998189532384452"
"64","56b9dfac421aa96f3c39e20c_0damascus","0.204","0.152132702031283","0.276315450753743"
"65","56b9dfac421aa96f3c39e20c_0daraa","0.305","0.461399228367561","0.178329817140393"
"66","56b9dfac421aa96f3c39e20c_0deirezzor","0.406","0.186014608153947","0.111890616934478"
"67","56b9dfac421aa96f3c39e20c_0hama","0.95","0.919277297807252","0.992161998279819"
"68","56b9dfac421aa96f3c39e20c_0homs","0.406","0.124793197403303","0.223109778271215"
"69","56b9dfac421aa96f3c39e20c_0latakia","0.707","0.390548832452677","0.0976340220771546"
"70","56b9dfac421aa96f3c39e20c_0rifdimashq","0.476","0.259324776172467","0.315506350835316"
"71","56bee6ff421aa94e4ae7df15_6aleppo","0.962","0.979049372812591","0.987644045651049"
"72","56bee6ff421aa94e4ae7df15_6damascus","0.436","0.367609073176349","0.515304744240802"
"73","56be7b36421aa925d474faf8_4;56be64e9421aa91be65c1e89_4;56be735b421aa925d66b05cb_4;56be0020421aa96d35da396d_4aleppo","0.858","0.900219573830921","0.890544785814013"
"74","56be7b36421aa925d474faf8_4;56be64e9421aa91be65c1e89_4;56be735b421aa925d66b05cb_4;56be0020421aa96d35da396d_4damascus","0.314","0.283840804880525","0.177292235054559"
"75","56dde507421aa9245895843b_1idlib","0.968","0.867890171430618","0.996510012946288"
"76","56e69945421aa945e4171cb1_5damascus","0.36","0.16906811004676","0.45649143454077"
"77","56e69945421aa945e4171cb1_5raqqah","0.689","0.883242617932723","0.779906981244393"
"78","56e966a6421aa948998b3493_4aleppo","0.852","0.869392385003927","0.851389840880004"
"79","56e966a6421aa948998b3493_4deirezzor","0.311","0.57816116035587","0.0884422951162676"
"80","56f96472421aa9271834d3d9_0deirezzor","0.568","0.599033568691763","0.546513488475049"
"81","56f96472421aa9271834d3d9_0homs","0.396","0.19093280378932","0.129967270532529"
"82","56f96472421aa9271834d3d9_0raqqah","0.648","0.814888656771349","0.290203042092328"
"83","570c8f91421aa91975940e1f_0aleppo","0.995","0.840871348059482","0.997708978603295"
"84","570c8f91421aa91975940e1f_0damascus","0.243","0.142732920631803","0.141067478080229"
"85","570c8f91421aa91975940e1f_0hama","0.304","0.223425006299946","0.020683920708733"
"86","570c8f91421aa91975940e1f_0latakia","0.571","0.492177639902242","0.244365057721873"
"87","57117bd0421aa95fd0546ecd_6aleppo","0.864","0.96665755166527","0.963565207636264"
"88","57117bd0421aa95fd0546ecd_6deirezzor","0.112","0.0869597835447938","0.0554482628817974"
"89","57171318421aa973f9bc812f_5aleppo","0.199","0.114864356561423","0.0538148758762508"
"90","57171318421aa973f9bc812f_5idlib","0.925","0.978995886229791","0.99751766983717"
"91","57171318421aa973f9bc812f_5latakia","0.454","0.668295948623607","0.831846396451073"
"92","571b0baa421aa966ecd93e9b_2aleppo","0.965","0.966181306500144","0.982592186479974"
"93","571b0baa421aa966ecd93e9b_2damascus","0.306","0.454666190366056","0.508712778636274"
"94","571b0baa421aa966ecd93e9b_2hasakah","0.916","0.868849556437896","0.859094792917432"
"95","5728fb9d421aa972625d9301_4aleppo","0.965","0.878099586031148","0.960685718511904"
"96","5728fb9d421aa972625d9301_4damascus","0.171","0.106743382841728","0.158016791984779"
"97","57311806421aa9717b4093fd_3aleppo","0.879","0.833931212126494","0.992936178481658"
"98","57311806421aa9717b4093fd_3damascus","0.066","0.084237617033485","0.0872133064130192"
"99","57311806421aa9717b4093fd_3latakia","0.149","0.15028316239522","0.282571189098112"
"100","573170a6421aa91173266f73_6aleppo","0.862","0.940153686756264","0.919929690895527"
"101","573170a6421aa91173266f73_6idlib","0.796","0.854926747477853","0.937283664182251"
"102","57362bc5421aa94b1e27fa0b_0damascus","0.758","0.903094633113229","0.933015316482277"
"103","57362bb0421aa94b1f43105f_2aleppo","0.961","0.946618675936695","0.984453876885749"
"104","57362bb0421aa94b1f43105f_2hama","0.565","0.343260254598151","0.546092624510333"
"105","5742f694421aa97d490e454f_5aleppo","0.086","0.106836113546258","0.111421166858307"
"106","5742f694421aa97d490e454f_5damascus","0.359","0.179690967891092","0.432218816668928"
"107","5742f694421aa97d490e454f_5idlib","0.073","0.114180217248468","0.120774385937453"
"108","5742f694421aa97d490e454f_5latakia","0.757","0.749319930821838","0.258746309052256"
