"","story_id","rf_2016","svm_2016","nnet_2016"
"1","5578a726421aa910eb36146c_0damascus","0","0","0"
"2","557b22fc421aa96777739cf2_1aleppo","0","0","0"
"3","557b22fc421aa96777739cf2_1damascus","0","0","0"
"4","557b22fc421aa96777739cf2_1idlib","1","1","1"
"5","557c3146421aa94cd5c6f6dd_1rifdimashq","1","1","1"
"6","557fcf9f421aa94f1da64b78_3rifdimashq","0","1","1"
"7","55991029421aa92762602b7b_6damascus","1","1","1"
"8","55991029421aa92762602b7b_6raqqah","1","0","0"
"9","55991029421aa92762602b7b_6rifdimashq","0","1","0"
"10","55a02235421aa9097a5d06f1_3aleppo","1","1","1"
"11","55a02235421aa9097a5d06f1_3damascus","0","0","0"
"12","55a02235421aa9097a5d06f1_3daraa","1","0","0"
"13","55a02235421aa9097a5d06f1_3idlib","1","1","0"
"14","55a02235421aa9097a5d06f1_3rifdimashq","1","1","1"
"15","55a02235421aa9097a5d06f1_3suwayda","0","0","0"
"16","55a79c3b421aa909ce71ee65_4aleppo","1","1","1"
"17","55a79c3b421aa909ce71ee65_4idlib","1","1","1"
"18","55a79c3b421aa909ce71ee65_4rifdimashq","0","0","0"
"19","55d427be421aa95c5649d574_0aleppo","0","0","0"
"20","55d427be421aa95c5649d574_0damascus","1","0","0"
"21","55d427be421aa95c5649d574_0idlib","1","1","0"
"22","55d427be421aa95c5649d574_0latakia","0","0","0"
"23","55ddde7d421aa95dd96a94da_1damascus","0","0","0"
"24","55ddde7d421aa95dd96a94da_1hama","0","0","0"
"25","55ddde7d421aa95dd96a94da_1idlib","0","0","0"
"26","55ddde7d421aa95dd96a94da_1latakia","1","1","1"
"27","560046a3421aa94ca454e390_6aleppo","1","1","1"
"28","560046a3421aa94ca454e390_6damascus","0","0","1"
"29","560046a3421aa94ca454e390_6latakia","1","0","0"
"30","560a7e5d421aa97afef2b303_0aleppo","1","1","1"
"31","560a7e5d421aa97afef2b303_0damascus","0","0","0"
"32","560bdce0421aa97ab4ecd163_5aleppo","0","0","0"
"33","560bdce0421aa97ab4ecd163_5hama","1","1","1"
"34","560bdce0421aa97ab4ecd163_5homs","1","0","0"
"35","561238e8421aa97b242437b9_4;56124780421aa97ab98a71ab_4idlib","1","1","1"
"36","561238e8421aa97b242437b9_4;56124780421aa97ab98a71ab_4latakia","0","0","0"
"37","5615ef0b421aa97b35ad6ba1_6aleppo","1","1","1"
"38","5615ef0b421aa97b35ad6ba1_6damascus","0","0","0"
"39","5615ef0b421aa97b35ad6ba1_6hama","1","1","1"
"40","5615ef0b421aa97b35ad6ba1_6idlib","1","1","1"
"41","5615ef0b421aa97b35ad6ba1_6raqqah","0","0","0"
"42","5616bc0c421aa97afef2e2b0_0damascus","0","0","0"
"43","5616bc0c421aa97afef2e2b0_0hama","1","1","0"
"44","5616bc0c421aa97afef2e2b0_0rifdimashq","1","1","1"
"45","5618a5bc421aa97adc28691f_3aleppo","1","1","1"
"46","56251fa4421aa9723c50372e_0aleppo","1","1","1"
"47","56251fa4421aa9723c50372e_0damascus","0","0","0"
"48","56251fa4421aa9723c50372e_0hama","0","0","0"
"49","56251fa4421aa9723c50372e_0idlib","0","0","0"
"50","56251fa4421aa9723c50372e_0latakia","0","0","0"
"51","56277e75421aa91d69898dbf_1damascus","0","0","0"
"52","56277e75421aa91d69898dbf_1deirezzor","1","1","1"
"53","56277e75421aa91d69898dbf_1hasakah","1","1","1"
"54","56277e75421aa91d69898dbf_1raqqah","1","1","0"
"55","563771e0421aa930616fbf91_5aleppo","1","1","1"
"56","563a36dd421aa923ae440121_0damascus","1","1","1"
"57","563a40b4421aa923a763f66f_0aleppo","1","1","1"
"58","563b7347421aa977f636e1dc_6aleppo","0","0","0"
"59","563b7347421aa977f636e1dc_6damascus","1","1","1"
"60","563b7347421aa977f636e1dc_6rifdimashq","0","0","1"
"61","5665f6ec421aa96629c77d74_4damascus","0","0","0"
"62","5665f6ec421aa96629c77d74_4daraa","0","0","0"
"63","5665f6ec421aa96629c77d74_4deirezzor","1","1","1"
"64","5665f6ec421aa96629c77d74_4hasakah","0","0","0"
"65","5665f6ec421aa96629c77d74_4raqqah","0","0","0"
"66","5677e679421aa97a7507e3c7_3damascus","1","1","1"
"67","5677e679421aa97a7507e3c7_3quneitra","0","1","0"
"68","567eecac421aa909d026a7bf_2damascus","1","1","1"
"69","567eaad9421aa974cab824b3_0aleppo","0","0","0"
"70","567eaad9421aa974cab824b3_0damascus","1","1","1"
"71","567eaad9421aa974cab824b3_0latakia","0","1","1"
"72","567eaad9421aa974cab824b3_0rifdimashq","1","0","1"
"73","568025b3421aa97b2dfc53a9_1damascus","1","1","1"
"74","567ff9f9421aa971531d5018_3aleppo","0","0","0"
"75","567ff9f9421aa971531d5018_3damascus","1","1","0"
