"","story_id","rf_2015","svm_2015","nnet_2015"
"1","556b47e5421aa919bc579b4f_0aleppo","1","1","1"
"2","557072cf421aa92ad8b3e197_3aleppo","1","1","1"
"3","557060db421aa92b0a726aef_1aleppo","0","0","1"
"4","557060db421aa92b0a726aef_1daraa","0","1","0"
"5","557060db421aa92b0a726aef_1idlib","1","1","1"
"6","557060db421aa92b0a726aef_1suwayda","1","1","1"
"7","5575baf5421aa91c7c502207_1idlib","1","1","1"
"8","557a9d9f421aa91093c2175b_4rifdimashq","0","0","1"
"9","5580aa41421aa94f026a719e_0daraa","1","1","1"
"10","55896823421aa9750300a2f2_4aleppo","1","1","1"
"11","55896823421aa9750300a2f2_4hasakah","0","0","0"
"12","55896823421aa9750300a2f2_4idlib","1","1","1"
"13","55896823421aa9750300a2f2_4raqqah","0","0","0"
"14","5589b122421aa9750300aaa0_0aleppo","0","0","0"
"15","5589b122421aa9750300aaa0_0daraa","1","1","1"
"16","5589b122421aa9750300aaa0_0idlib","0","0","0"
"17","55a0f079421aa9098d117862_1aleppo","1","1","1"
"18","55c1e6e4421aa90cde1ed550_0rifdimashq","1","1","1"
"19","55d26a53421aa95c4f6dbcdd_0damascus","1","1","1"
"20","55d26a53421aa95c4f6dbcdd_0latakia","0","0","1"
"21","55d26a53421aa95c4f6dbcdd_0rifdimashq","1","1","1"
"22","55ddb13b421aa94d3d7c25d2_1aleppo","0","1","1"
"23","55ec84ee421aa954bea281ad_0suwayda","1","1","1"
"24","55f66f95421aa97b46b8197a_6damascus","1","1","1"
"25","55f66f95421aa97b46b8197a_6idlib","0","0","0"
"26","561513f9421aa97b0ab310f1_0aleppo","1","1","1"
"27","561513f9421aa97b0ab310f1_0damascus","0","0","0"
"28","561513f9421aa97b0ab310f1_0hama","1","1","1"
"29","561513f9421aa97b0ab310f1_0idlib","1","1","1"
"30","56179e8c421aa97af005dead_4;5617e78b421aa97adc28662e_5aleppo","1","1","1"
"31","56179e8c421aa97af005dead_4;5617e78b421aa97adc28662e_5raqqah","1","0","1"
"32","56189e5d421aa97adc286907_5damascus","0","0","0"
"33","56192248421aa97ab4ed05c1_0damascus","0","0","0"
"34","56192248421aa97ab4ed05c1_0hama","1","1","1"
"35","56192248421aa97ab4ed05c1_0idlib","1","0","1"
"36","561f63f4421aa97adc293bd8_4aleppo","1","1","1"
"37","561f63f4421aa97adc293bd8_4hama","1","1","1"
"38","561f63f4421aa97adc293bd8_4homs","0","0","1"
"39","56211d7e421aa972418acf4d_0;56211eaa421aa972786347d3_4aleppo","1","1","1"
