"","story_id","rf_2021","svm_2021","nnet_2021"
"1","557060db421aa92b0a726aef_1aleppo","0","0","0"
"2","557060db421aa92b0a726aef_1daraa","0","0","0"
"3","557060db421aa92b0a726aef_1idlib","1","1","1"
"4","557060db421aa92b0a726aef_1suwayda","1","1","0"
"5","5578a726421aa910eb36146c_0damascus","0","0","0"
"6","557c3146421aa94cd5c6f6dd_1rifdimashq","1","1","1"
"7","5580aa41421aa94f026a719e_0daraa","1","1","1"
"8","55b91b61421aa96ecf85545f_6damascus","0","0","0"
"9","55b91b61421aa96ecf85545f_6quneitra","1","1","1"
"10","55c1e6e4421aa90cde1ed550_0rifdimashq","1","1","1"
"11","55d26a53421aa95c4f6dbcdd_0damascus","1","1","1"
"12","55d26a53421aa95c4f6dbcdd_0latakia","0","0","0"
"13","55d26a53421aa95c4f6dbcdd_0rifdimashq","1","1","1"
"14","55d427be421aa95c5649d574_0aleppo","0","0","0"
"15","55d427be421aa95c5649d574_0damascus","1","1","0"
"16","55d427be421aa95c5649d574_0idlib","1","1","1"
"17","55d427be421aa95c5649d574_0latakia","0","0","0"
"18","55da19bc421aa96dfa5424a1_4damascus","1","1","1"
"19","55da19bc421aa96dfa5424a1_4quneitra","1","1","1"
"20","55da19bc421aa96dfa5424a1_4rifdimashq","1","1","1"
"21","55ec84ee421aa954bea281ad_0suwayda","1","1","1"
"22","55f66f95421aa97b46b8197a_6damascus","1","1","1"
"23","55f66f95421aa97b46b8197a_6idlib","0","0","0"
"24","560bdce0421aa97ab4ecd163_5aleppo","0","0","0"
"25","560bdce0421aa97ab4ecd163_5hama","1","1","1"
"26","560bdce0421aa97ab4ecd163_5homs","0","0","0"
"27","560e747e421aa97b35ad4ee6_1raqqah","1","1","1"
"28","561646bb421aa97af005d869_5aleppo","0","0","0"
"29","561646bb421aa97af005d869_5hama","1","1","1"
"30","561646bb421aa97af005d869_5idlib","1","1","1"
"31","561646bb421aa97af005d869_5latakia","0","0","0"
"32","561f63f4421aa97adc293bd8_4aleppo","1","1","1"
"33","561f63f4421aa97adc293bd8_4hama","1","1","1"
"34","561f63f4421aa97adc293bd8_4homs","0","0","0"
"35","56211d7e421aa972418acf4d_0;56211eaa421aa972786347d3_4aleppo","1","1","1"
"36","56211d7e421aa972418acf4d_0;56211eaa421aa972786347d3_4hama","0","0","1"
"37","56211d7e421aa972418acf4d_0;56211eaa421aa972786347d3_4latakia","1","1","1"
"38","562223f3421aa97291f8b151_2aleppo","1","1","1"
"39","56378325421aa930a9ceda6f_3aleppo","1","1","1"
"40","56378325421aa930a9ceda6f_3damascus","0","1","0"
"41","56378325421aa930a9ceda6f_3hama","0","0","0"
"42","563771e0421aa930616fbf91_5aleppo","1","1","1"
"43","563a3941421aa923a763f370_1aleppo","1","1","1"
"44","563a3941421aa923a763f370_1hama","0","0","0"
"45","5677e679421aa97a7507e3c7_3damascus","1","1","1"
"46","5677e679421aa97a7507e3c7_3quneitra","0","0","1"
"47","567ae607421aa918965cd3b8_0aleppo","1","1","1"
"48","567ae607421aa918965cd3b8_0damascus","0","0","0"
"49","567ae607421aa918965cd3b8_0latakia","1","1","1"
"50","567d9520421aa910f291b1c5_3damascus","1","1","1"
"51","567eecac421aa909d026a7bf_2damascus","1","1","1"
"52","568d3194421aa937021050b8_3aleppo","0","1","1"
"53","568d3194421aa937021050b8_3damascus","1","1","1"
"54","568d3194421aa937021050b8_3daraa","0","0","0"
"55","5697a632421aa97864402744_6damascus","1","1","0"
"56","5697a632421aa97864402744_6deirezzor","0","0","0"
"57","5697a632421aa97864402744_6idlib","0","0","0"
"58","5697a632421aa97864402744_6rifdimashq","1","1","1"
"59","56a4a591421aa931a9fdf885_0;56a4b412421aa9316e6a8085_0latakia","0","1","0"
"60","56afbcc9421aa93d0947de7b_3aleppo","1","1","1"
"61","56afbcc9421aa93d0947de7b_3damascus","0","1","0"
"62","56b2293a421aa91f8f1b5bb2_0aleppo","1","1","0"
"63","56b2293a421aa91f8f1b5bb2_0damascus","0","0","0"
"64","56b9dfac421aa96f3c39e20c_0aleppo","1","1","1"
"65","56b9dfac421aa96f3c39e20c_0damascus","0","0","1"
"66","56b9dfac421aa96f3c39e20c_0daraa","0","0","0"
"67","56b9dfac421aa96f3c39e20c_0deirezzor","0","0","0"
"68","56b9dfac421aa96f3c39e20c_0hama","1","1","1"
"69","56b9dfac421aa96f3c39e20c_0homs","0","0","0"
"70","56b9dfac421aa96f3c39e20c_0latakia","1","0","0"
"71","56b9dfac421aa96f3c39e20c_0rifdimashq","0","0","0"
"72","56be7b36421aa925d474faf8_4;56be64e9421aa91be65c1e89_4;56be735b421aa925d66b05cb_4;56be0020421aa96d35da396d_4aleppo","1","1","1"
"73","56be7b36421aa925d474faf8_4;56be64e9421aa91be65c1e89_4;56be735b421aa925d66b05cb_4;56be0020421aa96d35da396d_4damascus","0","1","0"
"74","56c98c13421aa9326d96c288_0aleppo","1","1","1"
"75","56c98c13421aa9326d96c288_0damascus","0","0","0"
"76","56c98c13421aa9326d96c288_0homs","0","1","0"
"77","56cf15ee421aa93370b24842_0aleppo","1","1","1"
"78","56cf15ee421aa93370b24842_0deirezzor","0","0","0"
"79","56d3cbe8421aa97429a4345b_0aleppo","1","1","1"
"80","56d3cbe8421aa97429a4345b_0damascus","0","0","0"
"81","56d3cbe8421aa97429a4345b_0rifdimashq","1","1","1"
"82","56e729ed421aa979e6dab802_3idlib","1","1","1"
"83","56eefa4f421aa953c45c3302_0damascus","1","1","1"
"84","56eefa4f421aa953c45c3302_0raqqah","0","0","0"
"85","56f8e9ee421aa978c0711258_0damascus","1","1","1"
"86","56f8e9ee421aa978c0711258_0homs","0","0","0"
"87","57108bf0421aa90fe7c1799d_0aleppo","1","1","1"
"88","57108bf0421aa90fe7c1799d_0damascus","0","0","0"
"89","57108bf0421aa90fe7c1799d_0hama","0","0","0"
"90","57117bd0421aa95fd0546ecd_6aleppo","1","1","1"
"91","57117bd0421aa95fd0546ecd_6deirezzor","0","0","0"
"92","57167ee0421aa9422ae7bdb7_0aleppo","1","1","1"
"93","57167ee0421aa9422ae7bdb7_0idlib","1","1","1"
"94","57167ee0421aa9422ae7bdb7_0latakia","1","1","1"
"95","57171318421aa973f9bc812f_5aleppo","0","0","0"
"96","57171318421aa973f9bc812f_5idlib","1","1","1"
"97","57171318421aa973f9bc812f_5latakia","0","1","1"
"98","57295406421aa911c9ad641b_1aleppo","1","1","1"
"99","57311806421aa9717b4093fd_3aleppo","1","1","1"
"100","57311806421aa9717b4093fd_3damascus","0","0","0"
"101","57311806421aa9717b4093fd_3latakia","0","0","1"
"102","573170a6421aa91173266f73_6aleppo","1","1","1"
"103","573170a6421aa91173266f73_6idlib","1","1","1"
"104","57331a2e421aa92a509193d2_4aleppo","1","1","1"
"105","57331a2e421aa92a509193d2_4idlib","0","0","0"
"106","57357be3421aa90cc3e30043_0damascus","1","1","0"
