"","story_id","rf_2018","svm_2018","nnet_2018"
"1","556b47e5421aa919bc579b4f_0aleppo","1","1","1"
"2","557060db421aa92b0a726aef_1aleppo","0","0","0"
"3","557060db421aa92b0a726aef_1daraa","0","0","0"
"4","557060db421aa92b0a726aef_1idlib","1","1","1"
"5","557060db421aa92b0a726aef_1suwayda","1","1","1"
"6","557b22fc421aa96777739cf2_1aleppo","0","0","0"
"7","557b22fc421aa96777739cf2_1damascus","0","0","0"
"8","557b22fc421aa96777739cf2_1idlib","1","1","1"
"9","557c3146421aa94cd5c6f6dd_1rifdimashq","1","1","1"
"10","5580aa41421aa94f026a719e_0daraa","1","1","1"
"11","5580dd43421aa94ef1085356_6;55802726421aa94edeabbe07_6;55801feb421aa94edeabbde1_6aleppo","1","1","1"
"12","5580dd43421aa94ef1085356_6;55802726421aa94edeabbe07_6;55801feb421aa94edeabbde1_6raqqah","1","1","1"
"13","5589b122421aa9750300aaa0_0aleppo","1","1","1"
"14","5589b122421aa9750300aaa0_0daraa","1","1","1"
"15","5589b122421aa9750300aaa0_0idlib","1","0","0"
"16","55991029421aa92762602b7b_6damascus","1","1","1"
"17","55991029421aa92762602b7b_6raqqah","0","0","0"
"18","55991029421aa92762602b7b_6rifdimashq","1","0","0"
"19","559e80bf421aa93dcb76a8bf_6damascus","0","0","0"
"20","559e80bf421aa93dcb76a8bf_6idlib","1","1","1"
"21","559e80bf421aa93dcb76a8bf_6raqqah","0","0","0"
"22","55b8c629421aa90a6fee3798_6damascus","0","0","0"
"23","55b8c629421aa90a6fee3798_6quneitra","1","1","1"
"24","55d427be421aa95c5649d574_0aleppo","0","0","0"
"25","55d427be421aa95c5649d574_0damascus","1","1","1"
"26","55d427be421aa95c5649d574_0idlib","1","1","1"
"27","55d427be421aa95c5649d574_0latakia","0","0","0"
"28","55ddb13b421aa94d3d7c25d2_1aleppo","1","1","1"
"29","55ec84ee421aa954bea281ad_0suwayda","1","1","1"
"30","55f66f95421aa97b46b8197a_6damascus","1","1","1"
"31","55f66f95421aa97b46b8197a_6idlib","0","0","0"
"32","560a7e5d421aa97afef2b303_0aleppo","1","1","1"
"33","560a7e5d421aa97afef2b303_0damascus","0","0","0"
"34","560bdce0421aa97ab4ecd163_5aleppo","0","0","0"
"35","560bdce0421aa97ab4ecd163_5hama","1","1","1"
"36","560bdce0421aa97ab4ecd163_5homs","0","0","0"
"37","561513f9421aa97b0ab310f1_0aleppo","1","1","1"
"38","561513f9421aa97b0ab310f1_0damascus","0","0","0"
"39","561513f9421aa97b0ab310f1_0hama","1","1","1"
"40","561513f9421aa97b0ab310f1_0idlib","1","1","1"
"41","5615ef0b421aa97b35ad6ba1_6aleppo","1","1","1"
"42","5615ef0b421aa97b35ad6ba1_6damascus","0","0","0"
"43","5615ef0b421aa97b35ad6ba1_6hama","1","1","1"
"44","5615ef0b421aa97b35ad6ba1_6idlib","1","1","1"
"45","5615ef0b421aa97b35ad6ba1_6raqqah","0","0","0"
"46","56179e8c421aa97af005dead_4;5617e78b421aa97adc28662e_5aleppo","1","1","1"
"47","56179e8c421aa97af005dead_4;5617e78b421aa97adc28662e_5raqqah","0","0","0"
"48","56192248421aa97ab4ed05c1_0damascus","0","0","0"
"49","56192248421aa97ab4ed05c1_0hama","1","1","1"
"50","56192248421aa97ab4ed05c1_0idlib","1","1","1"
"51","5621195e421aa97291f8ad6a_0;56211672421aa972418acdcd_0;5621672b421aa9724a6624f2_6;56211961421aa972265a84e8_0;56211841421aa972710ac7cd_3;56211af1421aa97278634704_3aleppo","1","1","1"
"52","5621195e421aa97291f8ad6a_0;56211672421aa972418acdcd_0;5621672b421aa9724a6624f2_6;56211961421aa972265a84e8_0;56211841421aa972710ac7cd_3;56211af1421aa97278634704_3damascus","0","0","0"
"53","5621195e421aa97291f8ad6a_0;56211672421aa972418acdcd_0;5621672b421aa9724a6624f2_6;56211961421aa972265a84e8_0;56211841421aa972710ac7cd_3;56211af1421aa97278634704_3hama","1","1","1"
"54","5621195e421aa97291f8ad6a_0;56211672421aa972418acdcd_0;5621672b421aa9724a6624f2_6;56211961421aa972265a84e8_0;56211841421aa972710ac7cd_3;56211af1421aa97278634704_3idlib","0","0","0"
"55","5621195e421aa97291f8ad6a_0;56211672421aa972418acdcd_0;5621672b421aa9724a6624f2_6;56211961421aa972265a84e8_0;56211841421aa972710ac7cd_3;56211af1421aa97278634704_3latakia","0","0","0"
"56","56211841421aa972710ac7cd_3;5621195e421aa97291f8ad6a_0;5621672b421aa9724a6624f2_6;56211672421aa972418acdcd_0;56211961421aa972265a84e8_0;56211af1421aa97278634704_3aleppo","1","1","1"
"57","562223f3421aa97291f8b151_2aleppo","1","1","1"
"58","56277e75421aa91d69898dbf_1damascus","0","0","0"
"59","56277e75421aa91d69898dbf_1deirezzor","1","1","1"
"60","56277e75421aa91d69898dbf_1hasakah","1","1","1"
"61","56277e75421aa91d69898dbf_1raqqah","1","1","1"
"62","56378325421aa930a9ceda6f_3aleppo","1","1","1"
"63","56378325421aa930a9ceda6f_3damascus","0","1","1"
"64","56378325421aa930a9ceda6f_3hama","0","0","0"
"65","563771e0421aa930616fbf91_5aleppo","1","1","1"
"66","563a3941421aa923a763f370_1aleppo","1","1","1"
"67","563a3941421aa923a763f370_1hama","0","0","1"
"68","563b7c61421aa977f843d6a4_2aleppo","1","1","1"
"69","563b7c61421aa977f843d6a4_2hama","1","1","1"
"70","563b7f6e421aa977f5b40d49_2aleppo","1","1","1"
"71","563b7f6e421aa977f5b40d49_2damascus","0","0","0"
"72","563b7f6e421aa977f5b40d49_2hama","1","1","1"
"73","563fdb3d421aa91e87791e9a_5aleppo","1","1","1"
"74","563fdb3d421aa91e87791e9a_5damascus","0","0","0"
"75","563fdb3d421aa91e87791e9a_5hama","0","0","0"
"76","563fdb3d421aa91e87791e9a_5idlib","0","0","0"
"77","563fdb3d421aa91e87791e9a_5raqqah","0","0","0"
"78","56429bc6421aa9537028264d_0aleppo","1","1","0"
"79","56429bc6421aa9537028264d_0raqqah","1","1","1"
"80","564ca311421aa9667f6f491f_5aleppo","1","1","1"
"81","564ca311421aa9667f6f491f_5damascus","0","0","0"
"82","564ca311421aa9667f6f491f_5raqqah","1","1","1"
"83","5665650b421aa9438215f1bd_0;5665bcbc421aa958574df754_0;56655680421aa93c6c158f66_0deirezzor","1","1","1"
"84","567ae607421aa918965cd3b8_0aleppo","1","1","1"
"85","567ae607421aa918965cd3b8_0damascus","1","1","1"
"86","567ae607421aa918965cd3b8_0latakia","1","1","1"
"87","567ff9f9421aa971531d5018_3aleppo","0","0","0"
"88","567ff9f9421aa971531d5018_3damascus","1","1","1"
"89","567ff9f9421aa971531d5018_3quneitra","0","0","0"
"90","567ff9f9421aa971531d5018_3rifdimashq","1","1","0"
"91","568d3194421aa937021050b8_3aleppo","1","1","1"
"92","568d3194421aa937021050b8_3damascus","1","1","1"
"93","568d3194421aa937021050b8_3daraa","0","0","0"
"94","56a4d14d421aa93b849b899e_1aleppo","0","0","0"
"95","56a4d14d421aa93b849b899e_1latakia","1","1","1"
"96","56ae1578421aa924bd1094eb_1damascus","1","1","1"
