"","story_id","rf_2015","svm_2015","nnet_2015"
"1","25501726jiangxi","0","0","0"
"2","25501726shanxi","0","0","0"
"3","25501726sichuan","1","1","1"
"4","22834745guangdong","1","1","1"
"5","25942100beijing","0","0","0"
"6","25942100liaoning","1","1","1"
"7","5953958fujian","1","1","1"
"8","1517019beijing","0","0","0"
"9","1517019heilongjiang","1","1","1"
"10","35437033beijing","0","0","0"
"11","35437033guangdong","0","1","1"
"12","35437033henan","0","0","0"
"13","35437033zhejiang","0","0","0"
"14","23362170shaanxi","1","1","1"
"15","1139483anhui","1","1","1"
"16","1139483beijing","0","0","0"
"17","1139483shanghai","0","0","0"
"18","3220489guangdong","0","1","1"
"19","2491141xinjiang","0","0","0"
"20","23514197beijing","1","1","0"
"21","23950540beijing","1","1","1"
"22","25191598shanghai","1","1","1"
"23","22787125guangxi","0","1","1"
"24","24921389beijing","0","0","0"
"25","24921389shanghai","0","1","0"
"26","23719588sichuan","0","1","1"
"27","35032773beijing","0","0","0"
"28","35032773shanghai","0","0","0"
"29","35032773zhejiang","0","1","1"
"30","24090467shaanxi","0","0","0"
"31","24090467shanxi","0","0","0"
"32","24090467tianjin","1","1","1"
"33","25999825beijing","0","0","0"
"34","25999825guangxi","0","0","0"
"35","25999825shandong","1","1","0"
"36","5041332gansu","0","0","1"
"37","5041332guangdong","1","1","1"
"38","4350460sichuan","0","0","0"
"39","4350460zhejiang","1","1","1"
"40","7192842beijing","0","1","1"
"41","7192842guangdong","0","0","0"
"42","7192842shandong","0","0","0"
"43","7192842shanghai","0","0","0"
"44","7154373anhui","0","0","0"
"45","7154373shanghai","0","0","0"
"46","7154373sichuan","0","1","0"
"47","7154373zhejiang","0","0","0"
"48","33709396beijing","0","0","1"
"49","33709396henan","0","0","0"
"50","3507326guangdong","1","1","1"
"51","6719363zhejiang","1","1","1"
"52","23979595beijing","0","0","0"
"53","23979595shanghai","0","0","0"
"54","23979595tianjin","0","0","0"
"55","24680387sichuan","0","1","1"
"56","27521970hunan","1","1","1"
"57","24137213liaoning","1","1","1"
"58","1601418beijing","0","0","0"
"59","1601418jilin","0","0","1"
"60","1601418liaoning","0","1","1"
"61","25213586guangdong","0","0","0"
"62","25213586hunan","1","1","1"
"63","25213586zhejiang","0","0","1"
"64","23511968beijing","1","1","1"
"65","23511968tianjin","0","1","1"
"66","4637399beijing","0","0","0"
"67","4637399liaoning","0","1","1"
"68","26164598guizhou","1","1","1"
"69","26164598henan","0","0","0"
"70","23363132guangdong","0","1","1"
"71","18284862beijing","0","0","0"
"72","18284862chongqing","0","0","0"
"73","18284862guangdong","1","1","0"
"74","18284862hainan","0","0","0"
"75","18284862hubei","0","0","0"
"76","18284862jilin","0","0","0"
"77","18284862shaanxi","0","0","0"
"78","18284862shandong","0","0","0"
"79","18284862shanxi","0","0","0"
"80","18284862sichuan","0","0","0"
"81","18284862tianjin","0","0","0"
"82","18284862tibet","0","0","0"
"83","18284862xinjiang","0","0","0"
"84","18284862yunnan","0","0","0"
"85","18284862zhejiang","0","0","0"
"86","27459251beijing","0","0","0"
"87","27459251shaanxi","1","1","1"
"88","36238809gansu","0","0","1"
"89","36238809sichuan","0","0","1"
"90","36238809tibet","0","1","0"
"91","23479273guangdong","1","1","1"
"92","23479273jiangsu","0","0","0"
"93","26050719hebei","0","1","1"
"94","26050719hubei","0","0","0"
"95","26050719jilin","0","0","1"
"96","5018755beijing","0","0","1"
"97","24202051guangdong","1","1","1"
"98","25463981beijing","0","0","0"
"99","25463981liaoning","1","1","1"
"100","25463981shanxi","0","0","0"
"101","1166618beijing","0","0","1"
"102","1166618hebei","0","0","1"
"103","1166618tianjin","1","1","1"
"104","24656101guangdong","0","1","0"
"105","4249901beijing","0","0","0"
"106","4249901zhejiang","1","1","1"
"107","25216462fujian","1","1","1"
"108","25216462shanxi","1","1","1"
"109","26467727guangdong","1","1","1"
"110","25187885innermongolia","0","1","1"
"111","25187885shandong","1","1","1"
"112","25201334sichuan","1","1","1"
"113","25021973sichuan","1","1","1"
"114","1835571shaanxi","1","1","1"
"115","24608338beijing","0","1","1"
"116","24608338hebei","1","1","1"
"117","24824115beijing","0","0","0"
"118","24824115shanghai","0","1","0"
"119","24331077beijing","1","1","1"
"120","20679262qinghai","1","0","1"
"121","20679262tibet","0","1","0"
"122","24075401guangdong","1","1","1"
"123","24826129beijing","0","0","0"
"124","24826129liaoning","0","0","0"
"125","1061178beijing","0","0","0"
"126","1061178shanghai","0","0","0"
"127","26894684fujian","0","0","0"
"128","26894684yunnan","1","1","1"
"129","807170beijing","0","0","0"
"130","807170heilongjiang","0","0","0"
"131","807170liaoning","0","0","0"
"132","23525199gansu","1","1","1"
"133","13385982shanghai","0","1","0"
"134","31157651guangdong","0","0","0"
"135","25149588fujian","0","0","0"
"136","25149588guangdong","0","0","0"
"137","25149588shandong","0","1","0"
"138","26185833gansu","1","1","1"
"139","256507gansu","0","0","0"
"140","256507qinghai","1","1","0"
"141","256507tibet","0","0","0"
"142","25176145hubei","0","0","1"
"143","25176145hunan","0","0","0"
"144","25176145jiangxi","0","0","0"
"145","2399293shaanxi","1","1","1"
"146","32726445yunnan","0","1","1"
"147","17245789henan","1","1","0"
"148","2199092beijing","1","1","1"
"149","2199092heilongjiang","1","1","1"
"150","24683811guangdong","0","1","1"
"151","17144453tibet","1","1","1"
"152","18313867guangdong","0","1","1"
"153","18313867jiangxi","0","0","0"
"154","1059234heilongjiang","0","0","0"
"155","1059234shandong","0","1","0"
"156","12966624guangdong","1","1","1"
"157","26081729liaoning","0","1","1"
"158","26122768beijing","0","0","0"
"159","26122768jiangxi","1","1","1"
"160","23888055guangdong","0","0","1"
"161","23888055hunan","0","1","0"
"162","26046602beijing","1","1","1"
"163","26046602shanxi","0","0","1"
"164","23906807jiangsu","1","1","1"
"165","23906807shanghai","0","1","0"
"166","383189beijing","1","1","1"
"167","9100407xinjiang","1","1","1"
"168","26952950anhui","0","0","0"
"169","26952950guangdong","0","0","1"
"170","26952950guizhou","0","0","0"
