"","story_id","rf_2021","svm_2021","nnet_2021"
"1","25942100beijing","1","1","1"
"2","25942100liaoning","1","1","1"
"3","22285172beijing","0","0","0"
"4","22285172guangdong","0","0","1"
"5","22285172hunan","0","0","0"
"6","22285172shandong","0","1","1"
"7","10676798guizhou","1","1","1"
"8","22128906beijing","0","0","0"
"9","22128906tibet","0","1","0"
"10","35437033beijing","0","0","0"
"11","35437033guangdong","0","1","1"
"12","35437033henan","0","0","0"
"13","35437033zhejiang","0","0","0"
"14","19968609guangxi","0","0","0"
"15","19968609jiangxi","0","1","1"
"16","20272532guangdong","1","1","1"
"17","20272532jiangxi","0","0","0"
"18","20272532shandong","1","0","0"
"19","10401798beijing","0","0","0"
"20","10401798guangdong","1","1","1"
"21","2491141xinjiang","1","1","1"
"22","23514197beijing","1","1","1"
"23","22111534guangdong","1","1","1"
"24","22111534shanxi","0","0","0"
"25","18413926guangdong","1","0","1"
"26","18413926guangxi","0","1","1"
"27","18413926henan","1","1","1"
"28","18413926jiangsu","0","1","1"
"29","18413926shanghai","0","0","0"
"30","25191598shanghai","1","1","1"
"31","22787125guangxi","1","1","1"
"32","24921389beijing","0","0","0"
"33","24921389shanghai","0","1","1"
"34","22398045guangdong","1","1","1"
"35","21407272beijing","0","0","0"
"36","21407272shanghai","0","0","0"
"37","21407272tianjin","1","0","0"
"38","13189049liaoning","1","1","1"
"39","5041332gansu","0","0","1"
"40","5041332guangdong","0","1","1"
"41","4350460sichuan","0","0","1"
"42","4350460zhejiang","0","1","0"
"43","7322224beijing","0","0","0"
"44","7322224jilin","0","1","1"
"45","7322224qinghai","0","0","0"
"46","7322224sichuan","0","0","0"
"47","7322224tibet","0","0","0"
"48","3507326guangdong","1","1","1"
"49","22378478zhejiang","1","1","1"
"50","17295543guangdong","1","1","1"
"51","19069355xinjiang","1","1","1"
"52","11449198guangdong","0","0","1"
"53","11449198jiangxi","0","0","0"
"54","1601418beijing","0","0","0"
