"","story_id","rf_2017","svm_2017","nnet_2017"
"1","16963447jiangsu","0.224","0.141797358218833","0.126360667386381"
"2","16963447liaoning","0.379","0.435427367517128","0.847828076578124"
"3","16963447sichuan","0.835","0.952634642620572","0.982084824896103"
"4","16963447zhejiang","0.335","0.333632010983598","0.437180009807732"
"5","7186361qinghai","0.735","0.780228585830644","0.522971688867802"
"6","7186361tibet","0.006","0.432211211085574","0.0292611023236977"
"7","19463927hebei","0.687","0.838531415229445","0.886812972820358"
"8","19463927henan","0.746","0.935335523425045","0.893060890719822"
"9","19463927hubei","0.097","0.199774983213569","0.497128678668239"
"10","17329882anhui","0.089","0.127775404280432","0.376455726064044"
"11","17329882beijing","0.245","0.466157411938527","0.935412986984728"
"12","17329882chongqing","0.041","0.0634487910162846","0.172181209759244"
"13","17329882guangdong","0.816","0.916248561792759","0.86369741146788"
"14","17329882henan","0.039","0.0616755321678764","0.143119350424748"
"15","17329882hunan","0.393","0.384204617460194","0.597808419554719"
"16","17329882jiangsu","0.125","0.19364701852172","0.626211374508968"
"17","17329882shandong","0.292","0.180711634264092","0.563892923836212"
"18","17329882shanghai","0.045","0.0674728557912255","0.217735957724139"
"19","17329882yunnan","0.013","0.0736432892399811","0.124394760951992"
"20","16323860guangdong","1","0.721634125931834","0.993570787731242"
"21","19539442anhui","0.806","0.910342043885003","0.744721959042102"
"22","19968609guangxi","0.38","0.360622214150531","0.71206910221938"
"23","19968609jiangxi","0.855","0.958965464245228","0.88860748398613"
"24","17931146guangdong","0.263","0.225695907616644","0.155715271865013"
"25","17931146hainan","0.404","0.552671479980676","0.802706932741556"
"26","17931146shandong","0.947","0.938767846784363","0.975250817421889"
"27","17931146sichuan","0.827","0.971209263325822","0.990089124586498"
"28","16893374beijing","0.066","0.092108252673186","0.0956250802181041"
"29","16893374qinghai","0.115","0.209887355569337","0.180225641226983"
"30","16893374tibet","0.389","0.362796508373063","0.0629646391081931"
"31","20272532guangdong","0.876","0.961963248579477","0.912738311967333"
"32","20272532jiangxi","0.099","0.236368522039416","0.499047996102059"
"33","20272532shandong","0.11","0.153174696437189","0.102666685699994"
"34","19733544beijing","0.778","0.927447417207158","0.991453972568356"
"35","18413926guangdong","0.307","0.463039265879224","0.824952737210335"
"36","18413926guangxi","0.539","0.663412703758825","0.658321501463789"
"37","18413926henan","0.837","0.974188696333801","0.981554136491678"
"38","18413926jiangsu","0.669","0.798348466248615","0.807794604055573"
"39","18413926shanghai","0.056","0.115787702344945","0.137326584190767"
"40","21407272beijing","0.805","0.895561349991794","0.295932245302743"
"41","21407272shanghai","0.15","0.338395427334953","0.570823173820917"
"42","21407272tianjin","0.37","0.467056686319824","0.760373499337749"
"43","13189049liaoning","0.968","0.95196363931452","0.992837605744847"
"44","20477799beijing","0.161","0.165425698025971","0.0774305324275872"
"45","20477799sichuan","0.207","0.118688645318771","0.170600073407944"
"46","20477799tibet","0.354","0.604886390789094","0.0336702570510469"
"47","20477799xinjiang","0.051","0.0886626761444991","0.117560043752498"
