"","story_id","rf_2019","svm_2019","nnet_2019"
"1","5953958fujian","0.754","0.947631952766662","0.958407956146854"
"2","22285172beijing","0.053","0.0795329162553362","0.170868245913235"
"3","22285172guangdong","0.451","0.568524263613647","0.505746156232262"
"4","22285172hunan","0.163","0.164223708415728","0.259231299406238"
"5","22285172shandong","0.868","0.952527972174794","0.899061660069738"
"6","7186361qinghai","0.782","0.674006354570595","0.901102941282237"
"7","7186361tibet","0.01","0.412027034725111","0.0324669438825256"
"8","17329882anhui","0.068","0.0856231644102663","0.168872493197234"
"9","17329882beijing","0.215","0.436270261516651","0.941809350235586"
"10","17329882chongqing","0.043","0.0582273367299906","0.0867881047205526"
"11","17329882guangdong","0.756","0.734473292130665","0.568622191843798"
"12","17329882henan","0.044","0.0538178231088886","0.0623296454499048"
"13","17329882hunan","0.289","0.287448614100516","0.603932264505095"
"14","17329882jiangsu","0.039","0.0860265601526085","0.0831206491565067"
"15","17329882shandong","0.223","0.13792712671371","0.287637475114957"
"16","17329882shanghai","0.054","0.0562947703816868","0.089327122099966"
"17","17329882yunnan","0.011","0.0760347373303183","0.0702652614770702"
"18","23362170shaanxi","0.783","0.955100410628463","0.952537248815026"
"19","16323860guangdong","1","0.901400270173424","0.978883069609934"
"20","3220489guangdong","0.803","0.907092206644856","0.552131980585643"
"21","8080324beijing","0.025","0.0942066185455223","0.212312949544893"
"22","8080324guangdong","0.204","0.154520612392434","0.0902295468198228"
"23","8080324hubei","0.205","0.0981267104031034","0.0783307540073129"
"24","8080324jiangsu","0.06","0.0400944990744863","0.0389489004872512"
"25","8080324shanghai","0.177","0.0918940340554583","0.145360162250288"
"26","8080324sichuan","0.125","0.061246550048252","0.0890971519702016"
"27","8080324yunnan","0.573","0.583616579404902","0.149742506327343"
"28","17931146guangdong","0.135","0.111270528524815","0.0612176062719687"
"29","17931146hainan","0.38","0.543564373495762","0.942827191737128"
"30","17931146shandong","0.905","0.92536225852684","0.957466333154099"
"31","17931146sichuan","0.516","0.879414955105871","0.879336401226653"
"32","20272532guangdong","0.886","0.96296548643545","0.939218919389209"
"33","20272532jiangxi","0.045","0.115872367053512","0.252623916361133"
"34","20272532shandong","0.159","0.156718723337869","0.237251041923248"
"35","2491141xinjiang","0.778","0.931211846924675","0.80664232798775"
"36","19733544beijing","0.842","0.924848808683377","0.922771502377572"
"37","12506206beijing","0.037","0.18611477180871","0.186736197057807"
"38","12506206jiangsu","0.061","0.0597732745884389","0.0766429723844041"
"39","12506206zhejiang","0.688","0.836010816911802","0.676929047051547"
"40","21177753qinghai","0.526","0.846136109726945","0.972631836262547"
"41","21177753tibet","0.197","0.158267463383416","0.0356861200217488"
"42","11923453guangdong","0.087","0.0921746061220992","0.0874214041093515"
"43","11923453shanghai","0.06","0.0804591406546819","0.0674171104874224"
"44","11923453sichuan","0.735","0.891562910897798","0.665400000022344"
"45","20477799beijing","0.135","0.182744771691713","0.0797574157215296"
"46","20477799sichuan","0.246","0.0827010606061012","0.0832019026969569"
"47","20477799tibet","0.232","0.604060427650321","0.039660176085764"
"48","20477799xinjiang","0.037","0.109314251669143","0.077069728044936"
