"","story_id","rf_2022","svm_2022","nnet_2022"
"1","7196840katanga","0","0","0"
"2","7196840northkivu","1","1","1"
"3","1004427kinshasa","0","0","0"
"4","1004427northkivu","1","1","1"
"5","1004427orientale","0","0","0"
"6","34065480bandundu","0","0","0"
"7","34065480southkivu","1","1","1"
"8","20990359orientale","1","1","1"
"9","35033780katanga","0","0","0"
"10","35033780northkivu","1","1","1"
"11","35033780orientale","0","0","0"
"12","6288898northkivu","1","1","1"
"13","27237112katanga","1","1","1"
"14","27237112kinshasa","0","0","0"
"15","34034649kinshasa","1","1","1"
"16","26976384kinshasa","0","0","0"
"17","26976384northkivu","0","1","1"
"18","32489089kasaioccidental","0","0","0"
"19","32489089kinshasa","1","1","1"
"20","32667853southkivu","1","1","0"
"21","27042451northkivu","1","1","0"
"22","9472339kinshasa","1","1","0"
"23","10014594northkivu","1","1","1"
"24","4225097kinshasa","1","1","1"
"25","16168916kasaioccidental","0","0","0"
"26","16168916katanga","1","1","1"
"27","16168916kinshasa","0","0","0"
"28","22333373bascongo","0","0","0"
"29","22333373equateur","0","0","0"
"30","22333373kinshasa","1","1","1"
"31","22333373orientale","0","0","0"
"32","15835827kasaioccidental","0","0","0"
"33","15835827kinshasa","1","1","1"
"34","22898800kinshasa","0","1","0"
"35","22546296northkivu","1","1","1"
"36","6554025orientale","1","1","1"
"37","6554025southkivu","0","0","0"
"38","33413561kinshasa","0","0","0"
"39","33413561northkivu","1","1","1"
"40","9249759northkivu","1","1","1"
"41","8048903orientale","0","0","0"
"42","8048903southkivu","1","1","1"
"43","11527192northkivu","1","1","1"
"44","11891599bandundu","0","0","0"
"45","11891599bascongo","0","0","0"
"46","11891599orientale","1","1","1"
"47","11891599southkivu","0","0","0"
"48","23317106northkivu","1","1","1"
"49","24566909orientale","1","1","1"
"50","33306606kinshasa","1","1","1"
"51","24470473southkivu","1","1","1"
"52","33773745northkivu","0","0","0"
"53","33773745orientale","1","1","1"
"54","33773745southkivu","0","0","0"
"55","33584195kasaioccidental","0","0","0"
"56","33584195kasaioriental","0","0","0"
"57","33584195katanga","1","1","1"
"58","6006126kinshasa","0","0","0"
"59","6006126northkivu","1","1","1"
"60","6200214katanga","0","0","0"
"61","6200214kinshasa","0","0","0"
"62","6200214northkivu","0","0","0"
"63","6200214orientale","1","1","1"
"64","27015427katanga","0","0","0"
"65","27015427northkivu","1","1","1"
"66","27015427southkivu","0","0","0"
"67","1948346orientale","1","1","0"
"68","22327893northkivu","1","1","1"
"69","22277006orientale","1","1","1"
"70","4273804northkivu","1","1","1"
"71","3954305northkivu","1","1","1"
"72","3954305southkivu","0","0","0"
"73","35854538northkivu","1","1","1"
"74","4312713kinshasa","0","0","0"
"75","4312713northkivu","1","1","1"
"76","4312713southkivu","0","0","1"
"77","11360045kinshasa","1","1","0"
"78","11360045orientale","1","1","1"
"79","27851683northkivu","1","1","1"
"80","27851683orientale","1","1","1"
"81","1707673kinshasa","0","0","0"
"82","1707673northkivu","1","1","1"
"83","1707673orientale","0","0","0"
"84","33204256katanga","0","0","0"
"85","33204256orientale","1","1","1"
"86","33204256southkivu","0","0","0"
"87","24558636kinshasa","0","0","0"
"88","24558636southkivu","1","1","1"
"89","439895bascongo","0","0","0"
"90","439895katanga","1","1","1"
"91","439895kinshasa","0","0","0"
"92","22958257orientale","1","1","1"
"93","32211405orientale","1","1","1"
"94","35950077kinshasa","1","1","0"
"95","17929606kinshasa","0","0","0"
"96","17929606northkivu","1","1","1"
"97","32069720katanga","0","0","0"
"98","32069720kinshasa","0","0","0"
"99","32069720northkivu","1","1","1"
"100","25781346northkivu","0","0","0"
"101","25781346southkivu","1","1","1"
"102","30920756equateur","1","1","1"
"103","30920756kinshasa","0","0","0"
"104","30920756southkivu","0","0","1"
"105","5290899bascongo","1","1","1"
"106","5290899kasaioriental","0","1","1"
"107","5290899kinshasa","0","0","0"
"108","27742482northkivu","1","1","1"
"109","27742482southkivu","0","0","0"
"110","11383793northkivu","1","1","1"
"111","34251509kasaioccidental","0","0","0"
"112","34251509northkivu","1","1","1"
"113","27472590maniema","1","1","1"
"114","27472590northkivu","0","1","1"
"115","16274221kinshasa","1","1","1"
"116","11644453kinshasa","0","0","0"
"117","11644453northkivu","1","1","1"
"118","11644453southkivu","0","0","0"
"119","16203345kinshasa","1","1","1"
"120","18908563kasaioccidental","0","0","0"
"121","18908563kinshasa","0","0","0"
"122","18908563northkivu","1","1","1"
"123","18908563orientale","0","0","0"
"124","23999624katanga","1","1","1"
"125","28116662kinshasa","0","0","0"
"126","28116662northkivu","1","1","1"
"127","5592737kasaioriental","0","0","0"
"128","5592737kinshasa","0","0","0"
"129","5592737northkivu","1","1","1"
"130","22630725northkivu","1","1","1"
"131","19941008kasaioccidental","0","0","0"
"132","19941008kinshasa","1","1","1"
"133","33689734northkivu","0","0","0"
"134","33689734southkivu","1","1","1"
"135","2237095northkivu","1","1","1"
"136","2237095orientale","0","0","0"
