"","story_id","rf_2023","svm_2023","nnet_2023"
"1","6615047kinshasa","1","1","1"
"2","6521068northkivu","1","1","1"
"3","32279431northkivu","1","1","1"
"4","22522781kinshasa","0","0","0"
"5","22522781northkivu","1","1","1"
"6","22522781southkivu","0","0","0"
"7","22317381kasaioccidental","0","0","0"
"8","22317381kinshasa","0","0","0"
"9","22317381northkivu","1","1","1"
"10","3270217orientale","1","1","1"
"11","9290936northkivu","1","1","1"
"12","9290936southkivu","0","0","0"
"13","27704818kinshasa","0","0","0"
"14","27704818northkivu","1","1","1"
"15","19370082orientale","1","1","1"
"16","33237761katanga","0","0","0"
"17","33237761orientale","1","1","1"
"18","22990431northkivu","1","1","1"
"19","863413orientale","1","1","1"
"20","17625978southkivu","1","1","1"
"21","23157198kinshasa","0","0","0"
"22","23157198northkivu","1","1","1"
"23","3405233orientale","1","1","1"
"24","27280728katanga","1","1","1"
"25","27280728kinshasa","0","0","0"
"26","34145240kinshasa","0","0","0"
"27","34145240northkivu","1","1","0"
"28","34145240orientale","0","0","1"
"29","22816972equateur","1","1","1"
"30","22816972kinshasa","1","1","0"
"31","27521830northkivu","1","1","1"
"32","22979232bascongo","1","1","1"
"33","22979232orientale","0","0","1"
"34","25781098northkivu","1","1","1"
"35","18922379kinshasa","0","0","0"
"36","18922379northkivu","1","1","1"
"37","18922379orientale","0","0","0"
"38","18922379southkivu","0","0","0"
"39","17902800northkivu","1","1","1"
"40","12430336northkivu","1","1","1"
"41","33898105kinshasa","1","1","0"
"42","33898105northkivu","0","0","0"
"43","33898105southkivu","0","0","0"
"44","21231342northkivu","1","1","0"
"45","21231342orientale","1","1","1"
"46","24896619orientale","1","1","1"
"47","11418144kinshasa","0","0","0"
"48","11418144northkivu","1","1","1"
"49","16143764kinshasa","1","1","1"
"50","25346029equateur","0","0","0"
"51","25346029katanga","0","0","0"
"52","25346029kinshasa","0","0","0"
"53","25346029maniema","0","0","0"
"54","25346029northkivu","1","1","1"
"55","25958833kinshasa","0","0","0"
"56","25958833northkivu","1","0","1"
"57","25958833southkivu","1","1","1"
"58","23293117orientale","1","1","1"
"59","19238481kinshasa","0","0","0"
"60","19238481northkivu","1","1","1"
"61","32069817katanga","1","1","1"
"62","17055593northkivu","1","1","1"
"63","21835576kinshasa","0","0","0"
"64","21835576northkivu","1","1","1"
"65","17514321northkivu","1","0","1"
"66","17514321orientale","1","1","1"
"67","16905752northkivu","1","1","1"
"68","16905752orientale","1","1","0"
"69","16905752southkivu","1","0","0"
"70","27496834northkivu","1","1","1"
"71","15825782katanga","1","1","1"
"72","15825782southkivu","0","1","1"
"73","33785721orientale","1","1","1"
"74","3201321kinshasa","0","0","0"
"75","3201321maniema","0","0","0"
"76","3201321southkivu","1","1","1"
"77","16167808kinshasa","1","1","1"
"78","17019949kinshasa","1","1","1"
"79","20126535kinshasa","0","0","0"
"80","20126535southkivu","0","0","0"
"81","21529876orientale","1","1","1"
"82","32866463kasaioccidental","0","1","1"
"83","32866463kinshasa","0","0","0"
"84","32866463southkivu","0","1","1"
"85","19430075orientale","1","1","1"
"86","23254830kinshasa","1","1","1"
"87","23254830orientale","1","1","1"
"88","22191913bandundu","0","0","0"
"89","22191913katanga","0","0","0"
"90","22191913orientale","1","1","1"
"91","11456132kinshasa","0","0","0"
"92","11456132northkivu","1","1","1"
"93","4708296katanga","0","0","0"
"94","4708296kinshasa","1","0","0"
"95","4708296northkivu","1","1","1"
"96","4708296southkivu","1","1","1"
"97","22983118northkivu","1","1","1"
"98","32356887northkivu","1","1","1"
"99","20558719kinshasa","0","0","0"
"100","20558719southkivu","1","1","1"
"101","12158392northkivu","1","1","1"
"102","12158392orientale","0","0","0"
"103","32851701equateur","0","1","1"
"104","32851701northkivu","1","1","1"
"105","32851701orientale","0","0","1"
"106","26719689northkivu","1","1","1"
"107","4390577kinshasa","1","1","1"
"108","3072482kinshasa","0","0","1"
"109","3072482northkivu","1","1","1"
"110","3072482orientale","0","0","1"
"111","3072482southkivu","0","0","1"
"112","34612732northkivu","1","1","1"
"113","18912173northkivu","1","1","1"
"114","33825309northkivu","1","1","1"
"115","16750460northkivu","1","1","1"
"116","5898588kinshasa","1","1","1"
"117","19950227kasaioccidental","0","0","0"
"118","19950227kasaioriental","0","0","0"
"119","19950227katanga","0","0","0"
"120","19950227kinshasa","0","0","0"
"121","19950227northkivu","1","1","1"
"122","19950227orientale","0","0","0"
"123","19950227southkivu","1","0","0"
"124","2235908kinshasa","0","0","0"
"125","2235908northkivu","0","0","0"
"126","2235908southkivu","1","1","1"
"127","11463674kinshasa","1","1","1"
