"","story_id","rf_2021","svm_2021","nnet_2021"
"1","18938869northkivu","0.938","0.932209725598469","0.720446258567325"
"2","18938869southkivu","0.194","0.166621177446846","0.14909083775123"
"3","11251110orientale","0.968","0.955260174051342","0.851060558512661"
"4","22470197katanga","0","0.132012341815722","0.0802005420181982"
"5","22470197northkivu","0.945","0.917444419928483","0.8071052811887"
"6","3919569bascongo","0.536","0.310826387694332","0.43903118313341"
"7","23139516northkivu","0.99","0.951346665078895","0.965729261139206"
"8","20669206northkivu","0.972","0.952875849470412","0.826615800171297"
"9","4590482kinshasa","0.148","0.132647618746502","0.117023583076532"
"10","4590482orientale","0.73","0.573746769650333","0.705940684171699"
"11","23411510orientale","0.989","0.946399628730288","0.973259290247233"
"12","23166333northkivu","0.803","0.933887393128782","0.606709445558617"
"13","8766206northkivu","0.987","0.93992240063692","0.946619503889586"
"14","8766206southkivu","0.021","0.125744973940653","0.086521811012505"
"15","2114467katanga","0.99","0.93378203323934","0.948145568027797"
"16","24235767northkivu","0.803","0.913558629404388","0.537482212274589"
"17","24235767southkivu","0.122","0.131276808119332","0.0795209662170538"
"18","10570104maniema","0.587","0.868956563024148","0.582606085092639"
"19","10570104orientale","0.963","0.938979471589236","0.717199112830819"
"20","10220164kinshasa","0.011","0.124490112799547","0.0840862518352408"
"21","10220164northkivu","0.99","0.95449349343593","0.974023663475625"
"22","10220164southkivu","0.01","0.12273149857144","0.0876691149769645"
"23","11407011kinshasa","0.02","0.13879540214409","0.106000181909263"
"24","11407011northkivu","0.93","0.919302008210337","0.613414941614928"
"25","33349339kinshasa","0.944","0.911561013188127","0.985733715421298"
"26","18930070kasaioccidental","0.014","0.125019596344784","0.0832296014733308"
"27","18930070kinshasa","0.157","0.111605044067455","0.107743463000525"
"28","18930070northkivu","0.949","0.951295109370271","0.839252066183262"
"29","18930070southkivu","0","0.128287545575271","0.0862504771709082"
"30","10672170bascongo","0.898","0.948676492696069","0.850952409268632"
"31","10672170kasaioriental","0.074","0.118786861635076","0.0889291083238949"
"32","10672170kinshasa","0.226","0.0887967503843988","0.118457691597676"
"33","10672170orientale","0.063","0.12134963010718","0.0907521431602078"
"34","16273884kinshasa","0.897","0.951415441538564","0.8544505890457"
"35","16273884northkivu","0.449","0.104660195148555","0.122550666777879"
"36","10041649northkivu","0.708","0.296039535733855","0.410566410865003"
"37","22319390northkivu","0.99","0.938360679740863","0.984759935458628"
"38","24399875southkivu","0.983","0.921810368282526","0.983799038884277"
"39","3269930kinshasa","0.6","0.758612110088542","0.578209831382616"
