"","story_id","rf_2018","svm_2018","nnet_2018"
"1","6615047kinshasa","0.75","0.867399903644646","0.797285059247292"
"2","18938869northkivu","0.954","0.977107782864555","0.955953202015673"
"3","18938869southkivu","0.124","0.105982442344351","0.377371695416506"
"4","32279431northkivu","0.984","0.977896272578177","0.991276889786901"
"5","34065480bandundu","0.066","0.0492050015618253","0.0147410443355947"
"6","34065480southkivu","0.973","0.921277407665333","0.985839209354282"
"7","22470197katanga","0.02","0.0459259108147533","0.0125243674801982"
"8","22470197northkivu","0.979","0.831184400872443","0.997720858642159"
"9","3919569bascongo","0.697","0.703763615547761","0.0925772177259988"
"10","23139516northkivu","0.995","0.963843716189283","0.996450851429448"
"11","35033780katanga","0.061","0.0438063354300937","0.0127184899799598"
"12","35033780northkivu","0.987","0.837711819435723","0.995400456951063"
"13","35033780orientale","0.018","0.0457831462573366","0.00644071841021406"
"14","3270217orientale","0.993","0.927984655956526","0.997482298423831"
"15","34034649kinshasa","0.95","0.892290981769369","0.985033066219622"
"16","32489089kasaioccidental","0.079","0.0603047093814287","0.0587589003008059"
"17","32489089kinshasa","0.921","0.958596149290751","0.899527182024934"
"18","2114467katanga","0.976","0.983995416622995","0.991669348505128"
"19","32667853southkivu","0.704","0.679652384758489","0.305911844897663"
"20","10570104maniema","0.474","0.893441243671459","0.609538492158159"
"21","10570104orientale","0.891","0.943393860188908","0.73304107225667"
"22","10220164kinshasa","0.106","0.0423128305950806","0.0220774258943977"
"23","10220164northkivu","0.987","0.953680428334622","0.995380288051342"
"24","10220164southkivu","0.127","0.0431139889696742","0.0346025720690347"
"25","11407011kinshasa","0.054","0.0202167176380153","0.0363268386417099"
"26","11407011northkivu","0.985","0.913682754414895","0.997265112520951"
"27","10014594northkivu","0.991","0.972503889154624","0.99512908980869"
"28","33349339kinshasa","0.909","0.854221045582743","0.961478266959031"
"29","4225097kinshasa","0.893","0.94550294353227","0.907674474641693"
"30","17625978southkivu","0.912","0.940082173104034","0.933867399922628"
"31","16168916kasaioccidental","0.547","0.744979819573245","0.734722260908386"
"32","16168916katanga","0.888","0.923330586223798","0.802954552382879"
"33","16168916kinshasa","0.172","0.111139664819509","0.262875270819291"
"34","22333373bascongo","0.346","0.109108769620437","0.217890341713322"
"35","22333373equateur","0.379","0.291093120695195","0.25733596285197"
"36","22333373kinshasa","0.607","0.893744333087522","0.21331161143828"
"37","22333373orientale","0.122","0.0759597877168273","0.0147011034430051"
"38","22816972equateur","0.52","0.72109077765303","0.182054145668219"
"39","22816972kinshasa","0.507","0.740235471747184","0.919452212476274"
"40","22898800kinshasa","0.489","0.591060884562156","0.192531501859567"
"41","22319390northkivu","0.984","0.919409931790128","0.997004823424346"
"42","22979232bascongo","0.942","0.961013792159241","0.959668834027298"
"43","22979232orientale","0.227","0.130510912630264","0.0722169964750122"
"44","24399875southkivu","0.977","0.907043073324804","0.998316908891931"
"45","3269930kinshasa","0.78","0.921115159199529","0.686717512067563"
"46","17850280kinshasa","0.184","0.0359217927053762","0.0139853491315424"
"47","17850280northkivu","0.971","0.965314596470041","0.970504315471203"
"48","21231342northkivu","0.546","0.696825923735494","0.256759891805658"
"49","21231342orientale","0.785","0.938708525853735","0.822633007825637"
"50","9249759northkivu","0.973","0.964681298376756","0.969982232578902"
"51","8048903orientale","0.181","0.034944540738943","0.012971960782777"
"52","8048903southkivu","0.982","0.86260288828652","0.998793209878215"
"53","11891599bandundu","0.076","0.0471484253510273","0.0206163669248115"
"54","11891599bascongo","0.477","0.671104054402365","0.641275031998562"
"55","11891599orientale","0.763","0.919677454550613","0.537811275894588"
"56","11891599southkivu","0.379","0.0843951319039414","0.14080509907835"
"57","24896619orientale","0.811","0.941813895182295","0.941044255784418"
"58","11418144kinshasa","0.067","0.0353437785393299","0.0102190031816041"
"59","11418144northkivu","0.99","0.908262307971951","0.99765432291519"
"60","35187135kinshasa","0.802","0.932898404870466","0.920851869888498"
"61","24469805northkivu","0.762","0.927442399615496","0.973122584235722"
"62","24469805southkivu","0.49","0.453161164188706","0.272928079526708"
"63","24470473southkivu","0.459","0.65697664689908","0.338200604872724"
"64","24426634northkivu","0.345","0.530219701660008","0.0102241600767973"
"65","24426634southkivu","0.523","0.740990615839399","0.476044247231824"
"66","19238481kinshasa","0.06","0.0353299332145492","0.0090228188471438"
"67","19238481northkivu","0.986","0.885521010796649","0.997682924952379"
"68","17055593northkivu","0.983","0.892645047732977","0.998887656688844"
"69","8973439northkivu","0.494","0.584677591557909","0.57094083722915"
"70","8973439orientale","0.915","0.952888318236387","0.904931351679485"
"71","5603539katanga","0.15","0.0737509437837663","0.0390370755492918"
"72","5603539kinshasa","0.471","0.507204980793242","0.664420118305297"
"73","5603539maniema","0.589","0.410624400829144","0.388073987566228"
