"","story_id","rf_2015","svm_2015","nnet_2015"
"1","6615047kinshasa","1","1","1"
"2","7196840katanga","0","0","0"
"3","7196840northkivu","1","1","1"
"4","18938869northkivu","1","1","1"
"5","18938869southkivu","0","0","0"
"6","6521068northkivu","1","1","1"
"7","1004427kinshasa","0","0","0"
"8","1004427northkivu","1","1","1"
"9","1004427orientale","0","0","1"
"10","23139516northkivu","1","1","1"
"11","27237112katanga","0","1","1"
"12","27237112kinshasa","0","0","0"
"13","9290936northkivu","1","1","1"
"14","9290936southkivu","0","0","0"
"15","23166333northkivu","1","1","1"
"16","8766206northkivu","1","1","1"
"17","8766206southkivu","0","0","0"
"18","32667853southkivu","1","1","1"
"19","10570104maniema","0","1","1"
"20","10570104orientale","1","1","1"
"21","10220164kinshasa","0","0","0"
"22","10220164northkivu","1","1","1"
"23","10220164southkivu","0","0","0"
"24","11407011kinshasa","0","1","0"
"25","11407011northkivu","1","1","1"
"26","4225097kinshasa","1","1","1"
"27","16168916kasaioccidental","1","0","0"
"28","16168916katanga","1","1","1"
"29","16168916kinshasa","0","0","0"
"30","27280728katanga","1","1","1"
"31","27280728kinshasa","0","0","0"
"32","22333373bascongo","0","0","0"
"33","22333373equateur","0","0","0"
"34","22333373kinshasa","1","1","0"
"35","22333373orientale","0","0","0"
"36","16273884kinshasa","1","1","1"
"37","16273884northkivu","0","0","0"
"38","10041649northkivu","1","1","1"
"39","22816972equateur","1","1","0"
"40","22816972kinshasa","0","0","1"
"41","25781098northkivu","1","1","1"
"42","6554025orientale","1","1","1"
"43","6554025southkivu","0","1","0"
"44","24399875southkivu","1","1","1"
"45","33413561kinshasa","0","0","0"
"46","33413561northkivu","1","1","1"
"47","11891599bandundu","0","0","0"
"48","11891599bascongo","0","0","1"
"49","11891599orientale","1","1","1"
"50","11891599southkivu","0","0","0"
"51","24896619orientale","0","1","1"
"52","11418144kinshasa","0","0","0"
"53","11418144northkivu","1","1","1"
"54","16143764kinshasa","1","1","1"
"55","35187135kinshasa","1","1","1"
"56","24469805northkivu","1","0","0"
"57","24469805southkivu","1","0","0"
"58","17034238northkivu","1","1","1"
"59","24566909orientale","1","1","1"
"60","23293117orientale","1","1","1"
"61","17899878northkivu","1","1","1"
"62","16905752northkivu","1","0","0"
"63","16905752orientale","1","1","0"
"64","16905752southkivu","0","0","0"
"65","22327893northkivu","1","1","1"
"66","3954305northkivu","1","1","1"
"67","3954305southkivu","0","1","0"
"68","24132932northkivu","1","1","1"
"69","22357634kinshasa","0","0","0"
"70","22357634northkivu","1","1","1"
"71","9241451northkivu","1","1","0"
"72","9241451orientale","0","0","0"
"73","33785721orientale","1","1","1"
"74","3201321kinshasa","0","0","0"
"75","3201321maniema","0","0","0"
"76","3201321southkivu","1","1","1"
"77","8087880katanga","0","1","1"
"78","8087880kinshasa","0","0","0"
"79","20126535kinshasa","0","0","0"
"80","20126535southkivu","0","0","1"
"81","21529876orientale","1","1","1"
"82","33282887orientale","1","1","1"
"83","22958257orientale","1","1","1"
"84","22191913bandundu","0","0","0"
"85","22191913katanga","0","0","0"
"86","22191913orientale","1","1","1"
"87","17263756northkivu","1","1","1"
"88","17263756orientale","0","0","0"
"89","17929606kinshasa","0","0","0"
"90","17929606northkivu","1","1","0"
"91","30920756equateur","0","1","1"
"92","30920756kinshasa","0","0","0"
"93","30920756southkivu","0","0","0"
"94","4708296katanga","0","0","0"
"95","4708296kinshasa","0","0","0"
"96","4708296northkivu","1","1","1"
"97","4708296southkivu","0","1","1"
"98","27742482northkivu","1","1","1"
"99","27742482southkivu","0","0","0"
"100","22983118northkivu","1","1","1"
"101","121322northkivu","1","1","0"
"102","121322orientale","1","1","1"
"103","26094349kinshasa","0","0","0"
"104","26094349southkivu","1","1","1"
"105","32356887northkivu","1","1","1"
"106","4707942kinshasa","0","0","0"
"107","4707942northkivu","1","1","1"
"108","4707942southkivu","0","0","0"
"109","16274221kinshasa","1","1","1"
"110","11121408kasaioccidental","0","0","0"
"111","11121408northkivu","1","1","1"
"112","11121408southkivu","0","0","0"
"113","20558719kinshasa","0","0","0"
"114","20558719southkivu","1","1","1"
"115","12158392northkivu","1","1","1"
"116","12158392orientale","0","0","0"
"117","23143056orientale","1","1","1"
"118","16203345kinshasa","1","1","1"
"119","18908563kasaioccidental","0","0","0"
"120","18908563kinshasa","0","0","0"
"121","18908563northkivu","1","1","1"
"122","18908563orientale","0","0","0"
"123","23999624katanga","1","1","1"
"124","33759120kinshasa","0","0","0"
"125","33759120northkivu","1","1","1"
"126","4343528kinshasa","1","1","1"
"127","3072482kinshasa","0","0","0"
"128","3072482northkivu","1","1","0"
"129","3072482orientale","0","0","1"
"130","3072482southkivu","0","0","0"
"131","18342285northkivu","0","0","0"
"132","18342285southkivu","1","1","1"
"133","24369478orientale","1","1","1"
"134","16750460northkivu","1","1","1"
"135","5898588kinshasa","1","1","1"
"136","34657224southkivu","1","1","1"
"137","17997106kasaioccidental","0","0","0"
"138","17997106kinshasa","0","0","0"
"139","17997106northkivu","1","1","1"
"140","11913416northkivu","1","1","1"
"141","11913416southkivu","0","0","0"
"142","33689734northkivu","0","0","0"
"143","33689734southkivu","1","1","1"
