"","story_id","rf_2020","svm_2020","nnet_2020"
"1","7196840katanga","0","0","0"
"2","7196840northkivu","1","1","1"
"3","1004427kinshasa","0","0","0"
"4","1004427northkivu","1","1","1"
"5","1004427orientale","0","0","0"
"6","20990359orientale","1","1","1"
"7","26976384kinshasa","0","0","0"
"8","26976384northkivu","1","0","0"
"9","20669206northkivu","1","1","1"
"10","23411510orientale","1","1","1"
"11","8766206northkivu","1","1","1"
"12","8766206southkivu","0","0","0"
"13","24235767northkivu","1","1","1"
"14","24235767southkivu","0","0","0"
"15","22990431northkivu","1","1","1"
"16","27042451northkivu","1","1","1"
"17","18930070kasaioccidental","0","0","0"
"18","18930070kinshasa","0","0","0"
"19","18930070northkivu","1","1","1"
"20","18930070southkivu","0","0","0"
"21","10672170bascongo","1","1","1"
"22","10672170kasaioriental","0","0","0"
"23","10672170kinshasa","0","0","0"
"24","10672170orientale","0","0","0"
"25","34145240kinshasa","0","0","0"
"26","34145240northkivu","1","1","1"
"27","34145240orientale","0","0","0"
"28","10041649northkivu","1","1","1"
"29","25781098northkivu","1","1","1"
"30","6554025orientale","1","1","1"
"31","6554025southkivu","0","0","0"
"32","18922379kinshasa","0","0","0"
"33","18922379northkivu","1","1","1"
"34","18922379orientale","0","0","0"
"35","18922379southkivu","0","0","0"
"36","17902800northkivu","1","1","1"
"37","12430336northkivu","1","1","1"
"38","33898105kinshasa","1","1","1"
"39","33898105northkivu","0","0","0"
"40","33898105southkivu","0","0","0"
"41","11527192northkivu","1","1","1"
"42","23317106northkivu","1","0","1"
"43","16143764kinshasa","1","1","1"
"44","24566909orientale","1","1","1"
"45","33306606kinshasa","1","1","1"
"46","33773745northkivu","0","0","0"
"47","33773745orientale","1","1","1"
"48","33773745southkivu","0","0","0"
"49","25958833kinshasa","0","0","0"
"50","25958833northkivu","0","0","0"
"51","25958833southkivu","1","1","1"
"52","23293117orientale","0","1","1"
"53","7819621kinshasa","1","1","1"
"54","21835576kinshasa","0","0","0"
"55","21835576northkivu","1","1","1"
"56","26202035northkivu","1","1","1"
"57","26202035southkivu","0","0","0"
"58","34811257northkivu","1","1","1"
"59","16905752northkivu","1","1","1"
"60","16905752orientale","1","1","1"
"61","16905752southkivu","1","1","1"
"62","22327893northkivu","1","1","1"
"63","22277006orientale","1","1","1"
"64","27496834northkivu","1","1","1"
"65","11360045kinshasa","1","1","1"
"66","11360045orientale","1","0","0"
"67","24132932northkivu","1","0","1"
"68","21546518northkivu","1","1","1"
"69","3201321kinshasa","0","0","0"
"70","3201321maniema","0","0","0"
"71","3201321southkivu","1","1","1"
"72","32866463kasaioccidental","0","0","0"
"73","32866463kinshasa","0","0","0"
"74","32866463southkivu","0","1","1"
"75","33204256katanga","0","0","0"
"76","33204256orientale","1","1","1"
"77","33204256southkivu","0","0","0"
"78","34162989kinshasa","1","1","1"
"79","22191913bandundu","0","0","0"
"80","22191913katanga","0","0","0"
"81","22191913orientale","1","1","1"
"82","17263756northkivu","1","1","1"
"83","17263756orientale","0","0","0"
"84","32211405orientale","1","1","1"
"85","30920756equateur","1","1","1"
"86","30920756kinshasa","0","0","0"
"87","30920756southkivu","0","0","0"
"88","22983118northkivu","1","1","1"
"89","27472590maniema","1","1","1"
"90","27472590northkivu","0","1","1"
"91","16274221kinshasa","1","1","1"
"92","33999919katanga","1","1","1"
"93","33999919kinshasa","0","0","0"
"94","19984137equateur","1","1","1"
"95","34300500kasaioccidental","0","0","0"
"96","34300500orientale","1","1","1"
"97","26719689northkivu","1","1","1"
"98","4343528kinshasa","1","1","1"
"99","28116662kinshasa","1","0","0"
"100","28116662northkivu","1","1","1"
"101","4390577kinshasa","1","1","1"
"102","33825309northkivu","1","1","1"
"103","24369478orientale","1","1","1"
"104","6570441katanga","1","1","1"
"105","6570441kinshasa","0","0","0"
"106","16750460northkivu","1","1","1"
"107","34118800northkivu","1","1","1"
"108","19941008kasaioccidental","0","0","0"
"109","19941008kinshasa","1","1","1"
"110","15956294kinshasa","1","1","1"
"111","34657224southkivu","1","1","1"
"112","33689734northkivu","0","0","0"
"113","33689734southkivu","1","1","1"
"114","11463674kinshasa","1","1","1"
