"","story_id","rf_2016","svm_2016","nnet_2016"
"1","32279431northkivu","0.955","0.93048597565518","0.894865405395585"
"2","11251110orientale","1","0.960126488301874","0.990216769637233"
"3","34065480bandundu","0.011","0.0759117929066768","0.0399210429988605"
"4","34065480southkivu","0.982","0.94040137243529","0.982534818487029"
"5","22470197katanga","0","0.0841601073883296","0.0225189159129516"
"6","22470197northkivu","1","0.900110398771267","0.989289554067436"
"7","3919569bascongo","0.928","0.94821314066","0.765445050081452"
"8","20990359orientale","1","0.931023277521864","0.989544903224657"
"9","3270217orientale","0.951","0.95540412103771","0.983080431809531"
"10","26976384kinshasa","0.316","0.34370705305526","0.291370991060034"
"11","26976384northkivu","0.523","0.723248613635886","0.568254599035447"
"12","27704818kinshasa","0.012","0.0739935864937007","0.0527189842218661"
"13","27704818northkivu","0.982","0.966015495594253","0.9841185871892"
"14","23411510orientale","1","0.955967081343655","0.989639456733214"
"15","2114467katanga","0.997","0.972730562193878","0.984749529890313"
"16","22990431northkivu","0.985","0.94721945577505","0.90281973166023"
"17","27042451northkivu","0.965","0.949260647657419","0.767431262575182"
"18","9472339kinshasa","0.661","0.944201616956084","0.759940402945443"
"19","10014594northkivu","0.981","0.965722043862034","0.984079494757493"
"20","33349339kinshasa","0.991","0.966111422464858","0.990243003934759"
"21","863413orientale","0.997","0.948120188851732","0.904842256729959"
"22","17625978southkivu","0.951","0.929052379207353","0.89437532517484"
"23","23157198kinshasa","0.118","0.0648119618349905","0.0675318720072784"
"24","23157198northkivu","0.99","0.951467640736694","0.77733256595567"
"25","15835827kasaioccidental","0.096","0.0834170891671416","0.179532475211585"
"26","15835827kinshasa","0.705","0.91764369558958","0.737802389076904"
"27","22546296northkivu","0.995","0.944784365770413","0.901386209281089"
"28","22979232bascongo","0.995","0.948076762685415","0.903866539123407"
"29","22979232orientale","0.061","0.0832945932498384","0.119187653066495"
"30","3269930kinshasa","0.776","0.944719361659486","0.76053921648823"
"31","17902800northkivu","0.942","0.948565445909702","0.766070735669222"
"32","12430336northkivu","0.984","0.949643407502042","0.784908577780405"
"33","33898105kinshasa","0.722","0.946924519684045","0.763412071355833"
"34","33898105northkivu","0.171","0.0342663269721016","0.0695479808650697"
"35","33898105southkivu","0.216","0.260809111618243","0.309060688893041"
"36","23317106northkivu","0.783","0.628947776738103","0.708925787987458"
"37","23250003orientale","0.995","0.947956171313025","0.90366355165468"
"38","10282560northkivu","0.997","0.946570379228438","0.90544184496744"
"39","25346029equateur","0.076","0.0558802010616065","0.0426581543889844"
"40","25346029katanga","0.11","0.141371167720712","0.31738890223598"
"41","25346029kinshasa","0.125","0.056407811537027","0.0991397805835461"
"42","25346029maniema","0.078","0.0421223175674383","0.08241336269888"
"43","25346029northkivu","0.981","0.950017712046013","0.769191399465556"
"44","33306606kinshasa","0.955","0.930256208224952","0.894790928529912"
"45","24470473southkivu","0.058","0.068787181660936","0.00708660541277326"
"46","33773745northkivu","0.086","0.0729248291825452","0.06515398428291"
"47","33773745orientale","0.955","0.853581525420113","0.874193301635871"
"48","33773745southkivu","0.033","0.0694503524472395","0.0424598245786027"
"49","24426634northkivu","0.045","0.12022497153903","0.0131083240680147"
"50","24426634southkivu","0.692","0.792176779815339","0.627750082912082"
"51","17055593northkivu","1","0.956319946646173","0.989927712537821"
"52","5603539katanga","0.141","0.0575353866864019","0.0355502131426757"
"53","5603539kinshasa","0.558","0.173140328226777","0.312410049253235"
"54","5603539maniema","0.277","0.0718563360968998","0.0943689563895566"
"55","5603539northkivu","0.024","0.0774169881146534","0.038476222664677"
"56","5603539orientale","0.584","0.610081562818852","0.788300153358298"
"57","5603539southkivu","0.664","0.94945122213956","0.85100000500851"
"58","25814682katanga","0.305","0.0977729300990514","0.201609202623989"
"59","25814682kinshasa","0.531","0.52956664202988","0.399534798961295"
"60","25814682southkivu","0.328","0.555412430623852","0.510860632404973"
"61","33584195kasaioccidental","0.093","0.0768745362987362","0.243448842941115"
"62","33584195kasaioriental","0.352","0.30452996556089","0.289764206984796"
"63","33584195katanga","0.99","0.951306321591417","0.779297814862647"
"64","20594626orientale","1","0.922582781261933","0.989035625560447"
"65","26202035northkivu","0.712","0.919677331505347","0.707918237312201"
"66","26202035southkivu","0.188","0.0350737880565416","0.066359206888197"
"67","6200214katanga","0","0.0806749799005244","0.027703020912463"
"68","6200214kinshasa","0.026","0.0733455210444003","0.0340907031919631"
"69","6200214northkivu","0.013","0.0751684281043572","0.0397804719249197"
"70","6200214orientale","0.973","0.922525961845049","0.967205357068048"
"71","27015427katanga","0.336","0.0838242757152854","0.172345995540061"
"72","27015427northkivu","1","0.835642983256208","0.990271114174392"
"73","27015427southkivu","0","0.0831676467716558","0.0258834003987978"
"74","35854538northkivu","0.997","0.948155044406369","0.904797812827164"
"75","11360045kinshasa","0.753","0.944606346818458","0.760406477088184"
"76","11360045orientale","0.627","0.556983656091897","0.611061117559361"
"77","15825782katanga","0.875","0.804626383482386","0.719727356929137"
"78","15825782southkivu","0.542","0.731719729764772","0.739678303569409"
"79","27851683northkivu","0.995","0.948073197034267","0.90385992596658"
"80","27851683orientale","0.405","0.439916484455398","0.562941549032089"
"81","21546518northkivu","0.987","0.950846203832142","0.771790648931096"
"82","1707673kinshasa","0.068","0.0848423451009308","0.123722542209079"
"83","1707673northkivu","0.988","0.950785981112452","0.771557869700184"
"84","1707673orientale","0.264","0.353189577649337","0.462880719540776"
"85","20987365northkivu","0.121","0.0828017958817367","0.121449508613833"
"86","20987365orientale","0.999","0.923434648653816","0.98984450775519"
"87","17019949kinshasa","0.646","0.944142622344024","0.759873631945978"
"88","33204256katanga","0.163","0.162243626481838","0.46172336374773"
"89","33204256orientale","0.995","0.947978236974569","0.90369804544139"
"90","33204256southkivu","0.306","0.101316437553695","0.208206704538663"
"91","18975515kinshasa","0.979","0.949700038729533","0.768407028210777"
"92","24558636kinshasa","0.059","0.0772302298206087","0.0671342461130138"
"93","24558636southkivu","1","0.941665817561414","0.99041560692226"
"94","439895bascongo","0.129","0.0561898203193932","0.0459099727853002"
"95","439895katanga","0.985","0.94729925661883","0.902892666919911"
"96","439895kinshasa","0.143","0.0817469467330306","0.0730938273952124"
"97","32211405orientale","0.965","0.949289711337333","0.767492585021616"
"98","11456132kinshasa","0.051","0.0761002494797049","0.0382715063516839"
"99","11456132northkivu","0.982","0.912703475765329","0.983820853665308"
"100","32069720katanga","0.076","0.0679604326974173","0.0879563622324057"
"101","32069720kinshasa","0.089","0.0737455037642097","0.131177607031193"
"102","32069720northkivu","0.723","0.947185453435851","0.763796846002384"
"103","25781346northkivu","0","0.0774609257587363","0.0302608068751294"
"104","25781346southkivu","0.988","0.946609608486587","0.902345176662937"
"105","5290899bascongo","0.486","0.425821903053713","0.475042750068103"
"106","5290899kasaioriental","0.21","0.222503621713899","0.343965905159761"
"107","5290899kinshasa","0.409","0.297199318869712","0.34942839697146"
"108","34251509kasaioccidental","0.097","0.101232556909367","0.196577983879055"
"109","34251509northkivu","1","0.965392267624718","0.990005973802211"
"110","11644453kinshasa","0.092","0.0502966452298572","0.0431100917773955"
"111","11644453northkivu","0.972","0.949375608061744","0.767676282222458"
"112","11644453southkivu","0.097","0.124165687738801","0.25166637178489"
"113","32851701equateur","0.583","0.721518196964206","0.622784753079881"
"114","32851701northkivu","0.98","0.941370915128642","0.913356411405608"
"115","32851701orientale","0.411","0.15068904552073","0.249853524501132"
"116","11740289northkivu","0.975","0.946897009594994","0.902552964154764"
"117","34300500kasaioccidental","0.491","0.488820548709297","0.349414088354836"
"118","34300500orientale","0.882","0.935882190228996","0.761198846465361"
"119","26719689northkivu","0.979","0.965970994744497","0.984102372276161"
"120","28116662kinshasa","0.322","0.286445883593824","0.573501478912451"
"121","28116662northkivu","0.861","0.89298165916445","0.821523450623346"
"122","4390577kinshasa","0.722","0.946924519684045","0.763412071355833"
"123","34612732northkivu","0.956","0.932199152050715","0.895383801530396"
