"","story_id","rf_2018","svm_2018","nnet_2018"
"1","6615047kinshasa","1","1","1"
"2","18938869northkivu","1","1","1"
"3","18938869southkivu","0","0","0"
"4","32279431northkivu","1","1","1"
"5","34065480bandundu","0","0","0"
"6","34065480southkivu","1","1","1"
"7","22470197katanga","0","0","0"
"8","22470197northkivu","1","1","1"
"9","3919569bascongo","1","1","0"
"10","23139516northkivu","1","1","1"
"11","35033780katanga","0","0","0"
"12","35033780northkivu","1","1","1"
"13","35033780orientale","0","0","0"
"14","3270217orientale","1","1","1"
"15","34034649kinshasa","1","1","1"
"16","32489089kasaioccidental","0","0","0"
"17","32489089kinshasa","1","1","1"
"18","2114467katanga","1","1","1"
"19","32667853southkivu","1","1","0"
"20","10570104maniema","0","1","1"
"21","10570104orientale","1","1","1"
"22","10220164kinshasa","0","0","0"
"23","10220164northkivu","1","1","1"
"24","10220164southkivu","0","0","0"
"25","11407011kinshasa","0","0","0"
"26","11407011northkivu","1","1","1"
"27","10014594northkivu","1","1","1"
"28","33349339kinshasa","1","1","1"
"29","4225097kinshasa","1","1","1"
"30","17625978southkivu","1","1","1"
"31","16168916kasaioccidental","1","1","1"
"32","16168916katanga","1","1","1"
"33","16168916kinshasa","0","0","0"
"34","22333373bascongo","0","0","0"
"35","22333373equateur","0","0","0"
"36","22333373kinshasa","1","1","0"
"37","22333373orientale","0","0","0"
"38","22816972equateur","1","1","0"
"39","22816972kinshasa","1","1","1"
"40","22898800kinshasa","0","1","0"
"41","22319390northkivu","1","1","1"
"42","22979232bascongo","1","1","1"
"43","22979232orientale","0","0","0"
"44","24399875southkivu","1","1","1"
"45","3269930kinshasa","1","1","1"
"46","17850280kinshasa","0","0","0"
"47","17850280northkivu","1","1","1"
"48","21231342northkivu","1","1","0"
"49","21231342orientale","1","1","1"
"50","9249759northkivu","1","1","1"
"51","8048903orientale","0","0","0"
"52","8048903southkivu","1","1","1"
"53","11891599bandundu","0","0","0"
"54","11891599bascongo","0","1","1"
"55","11891599orientale","1","1","1"
"56","11891599southkivu","0","0","0"
"57","24896619orientale","1","1","1"
"58","11418144kinshasa","0","0","0"
"59","11418144northkivu","1","1","1"
"60","35187135kinshasa","1","1","1"
"61","24469805northkivu","1","1","1"
"62","24469805southkivu","0","0","0"
"63","24470473southkivu","0","1","0"
"64","24426634northkivu","0","1","0"
"65","24426634southkivu","1","1","0"
"66","19238481kinshasa","0","0","0"
"67","19238481northkivu","1","1","1"
"68","17055593northkivu","1","1","1"
"69","8973439northkivu","0","1","1"
"70","8973439orientale","1","1","1"
"71","5603539katanga","0","0","0"
"72","5603539kinshasa","0","1","1"
"73","5603539maniema","1","0","0"
"74","5603539northkivu","0","0","0"
"75","5603539orientale","1","0","0"
"76","5603539southkivu","1","1","1"
"77","33584195kasaioccidental","0","0","1"
"78","33584195kasaioriental","0","0","0"
"79","33584195katanga","1","1","0"
"80","5155364kinshasa","1","1","0"
"81","17514321northkivu","0","0","0"
"82","17514321orientale","1","1","1"
"83","2993905kinshasa","1","1","1"
"84","3954305northkivu","1","1","1"
"85","3954305southkivu","0","1","0"
"86","35854538northkivu","1","1","1"
"87","22357634kinshasa","0","0","0"
"88","22357634northkivu","1","1","1"
"89","15825782katanga","1","1","0"
"90","15825782southkivu","0","1","1"
"91","1707673kinshasa","0","0","0"
"92","1707673northkivu","1","1","1"
"93","1707673orientale","0","1","1"
"94","16167808kinshasa","1","1","1"
"95","26496315katanga","0","1","0"
"96","26496315northkivu","1","1","1"
"97","8087880katanga","0","0","1"
"98","8087880kinshasa","0","0","0"
"99","25412026kinshasa","0","0","0"
"100","25412026northkivu","1","1","1"
"101","25412026orientale","1","1","1"
"102","35950077kinshasa","1","1","1"
"103","17929606kinshasa","0","0","0"
"104","17929606northkivu","1","1","1"
"105","11456132kinshasa","0","0","0"
"106","11456132northkivu","1","1","1"
"107","32069720katanga","0","0","0"
"108","32069720kinshasa","0","0","0"
"109","32069720northkivu","1","1","1"
"110","25781346northkivu","0","0","0"
"111","25781346southkivu","1","1","1"
"112","4708296katanga","0","0","0"
"113","4708296kinshasa","0","0","0"
"114","4708296northkivu","1","1","1"
"115","4708296southkivu","1","0","1"
"116","27742482northkivu","1","1","1"
"117","27742482southkivu","0","0","0"
"118","32356887northkivu","1","1","1"
"119","11121408kasaioccidental","0","0","0"
"120","11121408northkivu","1","1","1"
"121","11121408southkivu","0","0","0"
"122","12158392northkivu","1","1","1"
"123","12158392orientale","0","0","0"
"124","32851701equateur","0","1","1"
"125","32851701northkivu","1","1","1"
"126","32851701orientale","0","0","0"
"127","16203345kinshasa","1","1","1"
"128","33759120kinshasa","0","0","0"
"129","33759120northkivu","1","1","1"
"130","3072482kinshasa","0","0","0"
"131","3072482northkivu","1","1","0"
"132","3072482orientale","0","0","0"
"133","3072482southkivu","0","0","0"
"134","5592737kasaioriental","0","0","0"
"135","5592737kinshasa","0","0","0"
"136","5592737northkivu","1","1","1"
"137","25597258equateur","0","0","0"
"138","25597258katanga","1","1","1"
"139","25597258kinshasa","0","0","0"
"140","25597258orientale","1","0","0"
"141","25597258southkivu","1","1","1"
"142","5898588kinshasa","1","1","1"
"143","11913416northkivu","1","1","1"
"144","11913416southkivu","0","0","0"
